Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Gilberto,br BRA,MF,31.0,7,312.0,45.0,9.1,3.5,5,60.0,1.0,2,6.0,4,1.14,5.0,5.0,0.0,0.0,0.64,3.4,7.1,-3.7,-1.07,-0.55,Matches
Taylon Carvalho,br BRA,DF,19.0,9,428.0,48.0,12.5,4.8,4,62.0,1.0,5,36.0,3,1.22,7.0,9.0,-2.0,-0.42,0.18,3.6,8.8,-5.2,-1.1,-0.61,Matches
Victor Andrade,br BRA,"FW,MF",24.0,9,398.0,44.0,11.6,4.4,4,63.0,1.0,5,29.0,0,0.56,6.0,9.0,-3.0,-0.68,-0.11,4.5,7.3,-2.8,-0.63,-0.06,Matches
Daniel,br BRA,MF,20.0,18,576.0,32.0,16.8,6.4,3,73.0,2.0,15,24.0,10,1.28,8.0,13.0,-5.0,-0.78,-0.24,7.2,12.1,-4.9,-0.76,-0.23,Matches
Índio,br BRA,"MF,DF",19.0,12,394.0,33.0,11.5,4.4,3,71.0,0.0,9,20.0,3,1.17,5.0,5.0,0.0,0.0,0.65,5.6,6.0,-0.3,-0.07,0.56,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,3,263.0,88.0,7.7,2.9,3,88.0,2.0,0,,0,0.33,3.0,6.0,-3.0,-1.03,-0.48,3.1,4.8,-1.7,-0.57,0.0,Matches
Chico,br BRA,DF,32.0,3,196.0,65.0,5.7,2.2,3,65.0,0.0,0,,5,0.0,1.0,5.0,-4.0,-1.84,-1.33,1.1,4.3,-3.2,-1.49,-0.98,Matches
Mike,br BRA,"FW,MF",26.0,7,273.0,39.0,8.0,3.0,2,52.0,0.0,5,34.0,2,0.57,7.0,10.0,-3.0,-0.99,-0.45,5.1,4.2,1.0,0.33,0.97,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,4,160.0,40.0,4.7,1.8,2,68.0,1.0,2,13.0,3,1.5,0.0,3.0,-3.0,-1.69,-1.16,1.0,2.1,-1.1,-0.61,-0.04,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,5,179.0,36.0,5.2,2.0,1,90.0,1.0,4,22.0,8,1.4,2.0,4.0,-2.0,-1.01,-0.45,1.9,3.6,-1.7,-0.84,-0.29,Matches
Ignacio Jara,cl CHI,"FW,MF",22.0,6,129.0,22.0,3.8,1.4,1,45.0,0.0,5,17.0,7,0.33,5.0,3.0,2.0,1.4,2.05,2.8,2.6,0.2,0.12,0.72,Matches
Marcinho,br BRA,FW,24.0,1,69.0,69.0,2.0,0.8,1,69.0,0.0,0,,4,1.0,1.0,1.0,0.0,0.0,0.59,0.4,0.3,0.0,0.06,0.65,Matches
Yago Rocha,br BRA,DF,25.0,2,58.0,29.0,1.7,0.6,1,45.0,0.0,1,13.0,6,0.0,2.0,1.0,1.0,1.55,2.17,1.0,0.8,0.2,0.29,0.87,Matches
Thalles,br BRA,FW,22.0,1,45.0,45.0,1.3,0.5,1,45.0,0.0,0,,1,0.0,1.0,1.0,0.0,0.0,0.59,0.9,0.8,0.1,0.12,0.69,Matches
Pedro Marinho,br BRA,"MF,FW",29.0,4,118.0,30.0,3.5,1.3,0,,0.0,4,30.0,9,0.25,0.0,3.0,-3.0,-2.29,-1.77,1.1,2.4,-1.4,-1.04,-0.49,Matches
Zeca,br BRA,"FW,MF",22.0,3,70.0,23.0,2.0,0.8,0,,0.0,3,23.0,0,0.33,1.0,2.0,-1.0,-1.29,-0.72,0.8,1.4,-0.6,-0.72,-0.16,Matches
Joao Marcos,br BRA,FW,19.0,4,61.0,15.0,1.8,0.7,0,,0.0,4,15.0,1,1.25,1.0,0.0,1.0,1.48,2.09,0.6,1.2,-0.6,-0.83,-0.27,Matches
Alyson Motta,br BRA,MF,20.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,4,3.0,1.0,0.0,1.0,2.0,2.61,0.2,0.3,-0.1,-0.3,0.28,Matches
Sandrinho,br BRA,FW,18.0,3,45.0,15.0,1.3,0.5,0,,0.0,3,15.0,11,0.0,0.0,2.0,-2.0,-4.0,-3.47,0.3,1.6,-1.4,-2.76,-2.22,Matches
Kevin Quevedo,pe PER,FW,22.0,1,32.0,32.0,0.9,0.4,0,,0.0,1,32.0,3,0.0,1.0,1.0,0.0,0.0,0.58,0.9,0.8,0.1,0.18,0.75,Matches
Gustavinho,br BRA,"MF,DF",19.0,2,28.0,14.0,0.8,0.3,0,,0.0,2,14.0,5,1.0,1.0,0.0,1.0,3.21,3.82,0.3,0.2,0.1,0.21,0.79,Matches
Sebastian Salazar,co COL,MF,24.0,1,22.0,22.0,0.6,0.2,0,,0.0,1,22.0,3,1.0,0.0,1.0,-1.0,-4.09,-3.53,0.0,0.5,-0.5,-2.03,-1.47,Matches
Daniel Silva,br BRA,FW,19.0,1,12.0,12.0,0.4,0.1,0,,0.0,1,12.0,2,0.0,0.0,1.0,-1.0,-7.5,-6.95,0.1,0.4,-0.3,-2.44,-1.88,Matches
Lucão,br BRA,FW,28.0,1,9.0,9.0,0.3,0.1,0,,0.0,1,9.0,0,1.0,1.0,0.0,1.0,10.0,10.61,0.8,0.1,0.7,7.1,7.69,Matches
Vidal,br BRA,MF,23.0,1,5.0,5.0,0.1,0.1,0,,0.0,1,5.0,6,0.0,0.0,0.0,0.0,0.0,0.58,0.1,0.1,0.0,0.39,0.96,Matches
Alan Dias,br BRA,DF,21.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Lucão,br BRA,DF,23.0,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
Matheus,br BRA,GK,25.0,0,,,,,0,,,0,,19,,,,,,,,,,,,Matches
Filipe Trindade,br BRA,MF,20.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.0,38,3420.0,90.0,100.0,38.0,418,80.0,251.0,164,24.0,227,0.97,41.0,63.0,-22.0,-0.58,,39.5,61.1,-21.7,-0.57,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,80.0,239.0,177,21.0,258,1.76,63.0,41.0,22.0,0.58,,61.1,39.5,21.7,0.57,,
