Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Marcelo Rangel,br BRA,GK,34.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,5,4,3,1,1,3,4,75.0,1,2,1,1,2,7,8,0,Matches
Higor Meritão,br BRA,MF,28.0,2.5,8,2,4,3,1,4,12,33.3,8,4,0,4,3,11,6,0,Matches
Pedrinho Junqueira,br BRA,"FW,MF",18.0,2.2,5,5,0,4,1,1,4,25.0,3,2,1,1,0,5,1,0,Matches
Matheusinho,br BRA,"FW,MF",24.0,2.2,2,1,1,1,0,1,9,11.1,8,1,1,0,1,3,1,0,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,1,1,0,1,0,1,5,20.0,4,2,1,1,0,1,2,0,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,4,4,1,2,1,2,6,33.3,4,1,0,1,1,5,2,0,Matches
Philippe Costa,br BRA,FW,22.0,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
Xavier,br BRA,DF,22.0,0.7,5,4,3,2,0,2,4,50.0,2,0,0,0,1,6,1,0,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,Matches
Mina,br BRA,DF,19.0,0.5,2,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,Matches
Simioni,br BRA,MF,19.0,0.5,2,1,0,2,0,1,1,100.0,0,0,0,0,2,4,2,0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,0,0,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,2,2,2,0,0,1,2,50.0,1,1,0,1,0,2,0,0,Matches
Denzel,br BRA,FW,20.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Squad Total,,,27.7,38.0,606,384,310,225,71,300,656,45.7,356,392,144,248,350,956,903,12,
Opponent Total,,,27.2,38.0,635,396,293,252,90,284,611,46.5,327,439,140,299,340,975,720,8,
