Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Gabriel Boschilia,br BRA,MF,24.0,5.9,396,9,51,247,101,4,396,6,6,100.0,0,0.0,247,1361,617,11,5,0,13,6,269,14,Matches
Kaique Rocha,br BRA,DF,19.0,2.3,107,19,58,44,6,1,107,3,3,100.0,0,0.0,64,394,179,2,1,0,0,1,57,2,Matches
Juan Cuesta,co COL,"FW,MF",18.0,1.4,47,1,2,23,22,5,47,2,1,50.0,1,50.0,29,76,36,0,0,0,6,1,30,8,Matches
Lucas Ramos,br BRA,"MF,FW",20.0,1.2,57,1,11,29,19,2,57,4,2,50.0,2,50.0,31,137,54,2,2,0,5,5,30,5,Matches
Paolo Guerrero,pe PER,"FW,MF",37.0,2.5,110,6,6,52,52,11,110,1,1,100.0,0,0.0,70,264,116,2,1,1,12,4,89,14,Matches
Matheus Cadorini,br BRA,"FW,MF",18.0,2.1,68,3,3,28,37,13,68,1,0,0.0,1,100.0,33,161,51,3,2,0,2,2,51,15,Matches
Bruno Praxedes,br BRA,MF,18.0,1.2,57,1,5,32,21,2,57,6,4,66.7,2,33.3,40,248,129,3,2,1,6,1,41,5,Matches
Nonato,br BRA,MF,22.0,0.9,47,1,6,33,9,0,47,3,2,66.7,1,33.3,26,122,40,0,1,0,5,1,29,1,Matches
Gustavo Maia,br BRA,"FW,MF",20.0,1.7,79,1,13,38,31,2,79,6,4,66.7,2,33.3,51,299,100,1,2,0,1,0,54,14,Matches
Vinicius Mello,br BRA,FW,18.0,1.1,61,2,4,24,33,10,61,1,1,100.0,0,0.0,41,167,71,1,1,0,11,3,49,12,Matches
Thauan Lara,br BRA,DF,17.0,0.1,14,0,1,10,3,0,14,1,0,0.0,1,100.0,7,37,5,0,1,0,0,0,8,1,Matches
Peglow,br BRA,"MF,DF",19.0,0.1,13,0,0,6,7,0,13,1,1,100.0,0,0.0,10,81,42,0,0,0,1,0,9,2,Matches
Squad Total,,,26.2,38.0,22085,2112,6230,11016,5090,623,22079,624,341,54.6,283,45.4,12506,66490,34636,672,559,115,610,316,13980,1337,
Opponent Total,,,27.0,38.0,21546,2085,6641,10242,4877,716,21541,697,411,59.0,287,41.2,11975,65005,34633,641,443,149,631,352,13546,1562,
