Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Clayton,br BRA,DF,23.0,5.9,374,37,183,186,6,3,374,1,1,100.0,0,0.0,199,773,454,1,1,1,2,0,245,0,Matches
Mauricio,br BRA,MF,22.0,4.2,174,2,14,74,88,13,174,2,0,0.0,2,100.0,100,497,235,7,5,1,6,4,124,34,Matches
Hugo Mallo,es ESP,DF,32.0,4.0,258,9,67,132,60,4,258,2,1,50.0,1,50.0,113,409,195,4,0,0,3,2,146,15,Matches
Gustavo Prado,br BRA,"FW,MF",18.0,7.4,387,3,40,168,188,19,387,29,12,41.4,14,48.3,249,1527,714,21,18,1,25,18,272,66,Matches
Hyoran,br BRA,"FW,MF",30.0,3.7,148,2,11,50,90,14,148,8,2,25.0,6,75.0,99,497,277,9,9,2,9,4,109,26,Matches
Lucca Holanda,br BRA,"FW,MF",20.0,3.3,73,1,5,28,41,9,73,8,2,25.0,6,75.0,41,267,97,4,1,1,8,2,51,13,Matches
Charles Aránguiz,cl CHI,MF,34.0,3.2,196,4,26,130,41,7,196,4,1,25.0,3,75.0,115,428,145,1,3,0,6,1,133,10,Matches
Anthoni,br BRA,GK,22.0,2.0,80,69,76,4,0,0,80,0,0,,0,,26,156,50,0,0,0,0,0,26,0,Matches
Lucca Drummond,br BRA,FW,20.0,1.8,43,0,1,17,25,5,43,0,0,,0,,29,96,37,3,0,0,3,2,33,8,Matches
Braian Aguirre,ar ARG,DF,23.0,1.0,65,6,14,29,23,0,65,1,0,0.0,1,100.0,25,84,41,0,2,0,3,0,34,4,Matches
Matheus Dias,br BRA,"FW,MF",26.0,0.8,49,0,1,38,10,0,49,1,0,0.0,1,100.0,29,148,78,1,1,0,2,3,30,2,Matches
Ricardo Mathias,br BRA,"FW,MF",17.0,1.0,39,2,3,8,29,10,39,2,0,0.0,2,100.0,18,96,46,2,2,0,6,1,26,8,Matches
Luis Otávio,br BRA,MF,16.0,0.6,52,1,6,35,11,0,52,0,0,,0,,35,92,44,1,0,0,1,0,37,0,Matches
Nathan,br BRA,DF,22.0,0.1,7,0,3,2,2,1,7,1,1,100.0,0,0.0,6,14,3,0,0,0,0,0,5,0,Matches
Squad Total,,,27.5,38.0,22974,1867,6103,11016,6092,910,22966,722,351,48.6,326,45.2,12823,64238,32818,647,466,153,612,350,14820,1555,
Opponent Total,,,27.6,38.0,20828,2512,7551,9366,4149,558,20823,722,346,47.9,323,44.7,10919,55214,26701,460,357,92,578,371,12700,1173,
