Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Luiz Adriano,br BRA,FW,35.0,29,17,1330.0,14.8,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,2.6,2.6,1.3,3.9,3.0,23.0,49.0,0.2,0.07,0.27,0.2,0.27,0.18,0.09,0.26,0.18,0.26,Matches
Carlos de Pena,uy URU,"MF,FW",30.0,27,16,1425.0,15.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,1.4,1.4,0.9,2.3,24.0,83.0,54.0,0.13,0.0,0.13,0.13,0.13,0.09,0.06,0.15,0.09,0.15,Matches
Charles Aránguiz,cl CHI,MF,33.0,22,16,1267.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.3,2.3,7.0,89.0,28.0,0.0,0.07,0.07,0.0,0.07,0.07,0.09,0.16,0.07,0.16,Matches
Igor Gomes,br BRA,DF,21.0,24,14,1465.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.3,1.0,36.0,53.0,40.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Pedro Henrique,br BRA,"FW,MF",32.0,26,14,1271.0,14.1,3.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,4.4,3.6,1.0,4.7,43.0,24.0,122.0,0.21,0.14,0.35,0.14,0.28,0.31,0.07,0.39,0.26,0.33,Matches
Nicolás Hernández,co COL,DF,25.0,23,12,1295.0,14.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,1.0,1.2,26.0,65.0,2.0,0.0,0.14,0.14,0.0,0.14,0.01,0.07,0.08,0.01,0.08,Matches
Romulo,br BRA,"MF,DF",22.0,20,12,1216.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,12.0,37.0,29.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches
Bruno Henrique,br BRA,MF,33.0,20,10,1050.0,11.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,1.8,3.2,18.0,77.0,28.0,0.17,0.0,0.17,0.17,0.17,0.12,0.15,0.28,0.12,0.28,Matches
Keiller,br BRA,GK,26.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
John,br BRA,GK,26.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel,br BRA,MF,30.0,15,9,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.4,7.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Gustavo Campanharo,br BRA,MF,30.0,15,8,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.0,0.1,9.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches
Dalbert Henrique,br BRA,DF,29.0,9,7,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,Matches
Matheus Dias,br BRA,"MF,FW",25.0,14,6,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,9.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Rodrigo Moledo,br BRA,DF,35.0,7,5,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Lucca Holanda,br BRA,FW,19.0,19,4,550.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,0.1,0.7,10.0,3.0,49.0,0.0,0.16,0.16,0.0,0.16,0.09,0.02,0.11,0.09,0.11,Matches
Alexandre Alemão,br BRA,FW,24.0,9,3,340.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.4,7.0,7.0,37.0,0.26,0.0,0.26,0.26,0.26,0.33,0.04,0.36,0.33,0.36,Matches
Thauan Lara,br BRA,"DF,MF",19.0,10,3,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,7.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Hugo Mallo,es ESP,DF,31.0,6,3,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.1,0.4,4.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Gabriel Baralhas,br BRA,MF,24.0,5,2,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Gabriel Barros,br BRA,"FW,MF",21.0,5,2,177.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.8,4.0,4.0,12.0,0.0,0.51,0.51,0.0,0.51,0.12,0.27,0.38,0.12,0.38,Matches
Jean Dias,br BRA,"FW,MF",32.0,10,1,321.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,12.0,5.0,26.0,0.28,0.28,0.56,0.28,0.56,0.28,0.09,0.37,0.28,0.37,Matches
João Dalla Corte,br BRA,DF,16.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Estevão,br BRA,MF,20.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Lucas Ramos,br BRA,FW,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Anthoni,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Felipe,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emerson Júnior,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vinicius Rangel,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.5,38,418,3420.0,38.0,45.0,30.0,75.0,42.0,3.0,4.0,111.0,6.0,42.4,39.1,29.0,68.1,618.0,1389.0,1375.0,1.18,0.79,1.97,1.11,1.89,1.11,0.76,1.88,1.03,1.79,
Opponent Total,,,27.6,38,418,3420.0,38.0,44.0,26.0,70.0,38.0,6.0,7.0,99.0,8.0,47.2,41.5,27.1,68.6,598.0,1500.0,1487.0,1.16,0.68,1.84,1.0,1.68,1.24,0.71,1.96,1.09,1.81,
