Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Uendel,br BRA,DF,29.0,3,227.0,76.0,6.6,2.5,3,76.0,1.0,0,,35,2.33,4.0,3.0,1.0,0.4,-0.2,Matches
Juan Alano,br BRA,"FW,MF",21.0,9,278.0,31.0,8.1,3.1,2,78.0,0.0,7,17.0,24,2.0,4.0,2.0,2.0,0.65,0.07,Matches
Wellington Silva,br BRA,"FW,MF",25.0,10,266.0,27.0,7.8,3.0,2,66.0,0.0,8,17.0,13,1.5,7.0,2.0,5.0,1.69,1.21,Matches
Danilo da Silva,br BRA,DF,31.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,9,2.0,3.0,2.0,1.0,0.5,-0.08,Matches
Charles Rigon Matos,br BRA,MF,21.0,2,89.0,45.0,2.6,1.0,1,77.0,0.0,1,12.0,27,0.5,0.0,2.0,-2.0,-2.02,-2.67,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,20.0,2,83.0,42.0,2.4,0.9,1,71.0,0.0,1,12.0,17,3.0,1.0,0.0,1.0,1.08,0.52,Matches
Gabriel Pires,br BRA,MF,18.0,1,74.0,74.0,2.2,0.8,1,74.0,0.0,0,,1,0.0,0.0,1.0,-1.0,-1.22,-1.83,Matches
Brenner,br BRA,MF,19.0,7,113.0,16.0,3.3,1.3,0,,0.0,7,15.0,10,2.0,1.0,1.0,0.0,0.0,-0.6,Matches
Daniel,br BRA,GK,23.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,26,3.0,1.0,1.0,0.0,0.0,-0.59,Matches
Fábio Gonçalves,br BRA,MF,31.0,1,16.0,16.0,0.5,0.2,0,,0.0,1,15.0,1,0.0,0.0,0.0,0.0,0.0,-0.58,Matches
Martín Sarrafiore,ar ARG,MF,20.0,1,7.0,7.0,0.2,0.1,0,,0.0,1,6.0,4,1.0,0.0,1.0,-1.0,-12.86,-13.46,Matches
Keiller,br BRA,GK,21.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Marcinho,br BRA,"FW,MF",22.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Nonato,br BRA,MF,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Ramon,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Richard,br BRA,"FW,MF",18.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Squad Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,85.0,,112,19.0,309,1.82,51.0,29.0,22.0,0.58,,
Opponent Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,85.0,,112,19.0,302,0.87,29.0,51.0,-22.0,-0.58,,
