Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-09-30,16:00,Série A,Matchweek 27,Sun,Home,W,2,1,Vitória,60,33347,Rodrigo Dourado,4-2-3-1,4-1-4-1,Savio Pereira,Match Report,
2018-10-05,19:00,Série A,Matchweek 28,Fri,Away,L,1,2,Sport Recife,58,9979,Rodrigo Dourado,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2018-10-14,16:00,Série A,Matchweek 29,Sun,Home,W,3,1,São Paulo,57,41640,Rodrigo Dourado,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-10-22,21:00,Série A,Matchweek 30,Mon,Home,D,2,2,Santos,49,38492,Rodrigo Dourado,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2018-10-26,22:30,Série A,Matchweek 31,Fri,Away,D,1,1,Vasco da Gama,51,8648,Rodrigo Dourado,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2018-11-04,19:00,Série A,Matchweek 32,Sun,Home,W,2,1,Ath Paranaense,63,23318,Andrés D'Alessandro,4-1-4-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2018-11-11,16:00,Série A,Matchweek 33,Sun,Away,D,1,1,Ceará,60,43575,Andrés D'Alessandro,4-4-1-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2018-11-15,21:00,Série A,Matchweek 34,Thu,Home,W,2,0,América (MG),47,26476,Rodrigo Dourado,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-11-18,17:00,Série A,Matchweek 35,Sun,Away,L,0,1,Botafogo (RJ),60,19006,Rodrigo Dourado,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,
2018-11-21,19:30,Série A,Matchweek 36,Wed,Home,L,1,2,Atlético Mineiro,54,23085,Rodrigo Dourado,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-11-25,19:00,Série A,Matchweek 37,Sun,Home,W,2,0,Fluminense,62,28446,Rodrigo Dourado,4-1-4-1,4-3-3,Heber Roberto Lopes,Match Report,
2018-12-02,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Paraná,57,2228,Marcelo Lomba,4-2-3-1,4-4-2,Rodrigo Carvalhaes de Miranda,Match Report,
