Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Juan,br BRA,DF,35.0,10,826.0,83.0,24.2,9.2,10,83.0,8.0,0,,6,1.4,6.0,11.0,-5.0,-0.54,-0.75,Matches
Artur,br BRA,"DF,MF",20.0,13,863.0,66.0,25.2,9.6,9,86.0,6.0,4,22.0,8,1.85,11.0,3.0,8.0,0.83,1.08,Matches
Alan Costa,br BRA,DF,24.0,10,829.0,83.0,24.2,9.2,9,89.0,8.0,1,26.0,13,0.9,6.0,10.0,-4.0,-0.43,-0.61,Matches
Rafael Moura,br BRA,FW,31.0,21,898.0,43.0,26.3,10.0,8,83.0,6.0,13,18.0,10,1.67,11.0,13.0,-2.0,-0.2,-0.31,Matches
Nilmar,br BRA,FW,30.0,7,568.0,81.0,16.6,6.3,7,81.0,4.0,0,,0,1.29,6.0,7.0,-1.0,-0.16,-0.22,Matches
Leonardo Morais,br BRA,DF,23.0,8,544.0,68.0,15.9,6.0,7,76.0,3.0,1,14.0,13,1.5,7.0,8.0,-1.0,-0.17,-0.23,Matches
Jorge Henrique,br BRA,"DF,FW",32.0,5,400.0,80.0,11.7,4.4,5,80.0,3.0,0,,1,0.8,2.0,6.0,-4.0,-0.9,-1.05,Matches
Alan Ruschel,br BRA,"DF,MF",25.0,6,392.0,65.0,11.5,4.4,5,77.0,3.0,1,9.0,2,1.5,3.0,4.0,-1.0,-0.23,-0.29,Matches
Taiberson,br BRA,FW,21.0,13,572.0,44.0,16.7,6.4,4,89.0,3.0,9,24.0,16,1.15,4.0,6.0,-2.0,-0.31,-0.41,Matches
Alisson Farias,br BRA,"FW,MF",18.0,10,224.0,22.0,6.5,2.5,1,54.0,0.0,9,19.0,14,1.0,3.0,4.0,-1.0,-0.4,-0.46,Matches
Silva,br BRA,MF,19.0,6,181.0,30.0,5.3,2.0,1,94.0,1.0,5,17.0,6,2.0,0.0,5.0,-5.0,-2.49,-2.65,Matches
Eduardo Gabriel,br BRA,DF,18.0,4,163.0,41.0,4.8,1.8,1,93.0,1.0,3,23.0,6,2.5,4.0,2.0,2.0,1.1,1.13,Matches
Zé Mário,br BRA,MF,22.0,3,113.0,38.0,3.3,1.3,1,92.0,1.0,2,11.0,13,2.33,2.0,1.0,1.0,0.8,0.8,Matches
Lucas Marques,br BRA,MF,19.0,1,71.0,71.0,2.1,0.8,1,71.0,0.0,0,,4,1.0,1.0,0.0,1.0,1.27,1.27,Matches
Cláudio Winck,br BRA,"DF,MF",20.0,1,67.0,67.0,2.0,0.7,1,67.0,0.0,0,,0,0.0,0.0,2.0,-2.0,-2.69,-2.77,Matches
Carlos Luque,ar ARG,"FW,MF",21.0,1,60.0,60.0,1.8,0.7,1,60.0,0.0,0,,6,3.0,0.0,0.0,0.0,0.0,-0.03,Matches
Matheus Bertotto,br BRA,MF,21.0,5,97.0,19.0,2.8,1.1,0,,0.0,5,18.0,5,2.6,1.0,2.0,-1.0,-0.93,-0.98,Matches
Alex Santana,br BRA,MF,19.0,1,29.0,29.0,0.8,0.3,0,,0.0,1,28.0,4,0.0,0.0,1.0,-1.0,-3.1,-3.16,Matches
Andrigo,br BRA,"FW,MF",19.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,14.0,4,3.0,0.0,0.0,0.0,0.0,-0.03,Matches
Bruno Baio,br BRA,FW,19.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,9.0,5,1.0,0.0,0.0,0.0,0.0,-0.03,Matches
Dida,br BRA,GK,41.0,0,,,,,0,,0.0,0,,17,,,,,,,Matches
Bruno Gomes,br BRA,FW,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jacsson,br BRA,GK,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jair,br BRA,MF,20.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Mila,br BRA,MF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Rodrigo Moledo,br BRA,DF,27.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Matheus Oliveira,br BRA,DF,18.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Gustavo Ramos,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Ebert Cardoso da Silva,br BRA,DF,21.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Silas Araújo da Silva,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Eriks de Souza Santos Pereira,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,25.7,38,3420.0,90.0,100.0,38.0,418,83.0,,110,24.0,244,1.58,39.0,38.0,1.0,0.03,,
Opponent Total,,,26.4,38,3420.0,90.0,100.0,38.0,419,83.0,,109,23.0,277,1.18,38.0,39.0,-1.0,-0.03,,
