Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Eduardo Sasha,br BRA,"FW,MF",21.0,12,7,710.0,7.9,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.51,0.13,0.63,0.51,0.63,Matches
Diogo Mateus,br BRA,"DF,MF",20.0,7,7,620.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Ygor Santiago,br BRA,MF,29.0,14,7,593.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Valdívia,br BRA,MF,19.0,27,6,979.0,10.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.18,0.28,0.46,0.18,0.46,Matches
Cláudio Winck,br BRA,"DF,MF",19.0,12,6,632.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches
Nilmar,br BRA,FW,29.0,8,6,539.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches
Matheus Bertotto,br BRA,MF,20.0,9,5,469.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Ruschel,br BRA,"DF,MF",24.0,5,4,366.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.25,0.25,0.0,0.25,Matches
Otávio,pt POR,"FW,MF",18.0,6,2,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Taiberson,br BRA,FW,20.0,5,1,139.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.65,0.0,0.65,0.65,0.65,Matches
Índio,br BRA,DF,38.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muriel Becker,br BRA,GK,26.0,1,1,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Afonso Crispim,br BRA,MF,18.0,1,1,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro,br BRA,FW,19.0,5,0,97.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.0,0.93,Matches
Carlos Luque,ar ARG,"FW,MF",20.0,1,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Ferrareis,br BRA,"DF,FW",18.0,2,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jair,br BRA,MF,19.0,1,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gladestony,br BRA,MF,20.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aylon,br BRA,"FW,MF",21.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maurides,br BRA,FW,19.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrigo,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Artur,br BRA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Carlinhos,br BRA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Agenor Detofol,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Geferson,br BRA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Gomes,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Thales,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
William,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,418,3420.0,38.0,52.0,41.0,93.0,51.0,1.0,3.0,100.0,6.0,1.37,1.08,2.45,1.34,2.42,
Opponent Total,,,26.2,38,418,3420.0,38.0,41.0,28.0,69.0,38.0,3.0,4.0,93.0,10.0,1.08,0.74,1.82,1.0,1.74,
