Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-02,21:30,Série A,Matchweek 7,Wed,Away,D,1,1,Palmeiras,1.1,1.0,51,,Víctor Cuesta,4-1-2-1-2◆,4-3-2-1,Wilton Sampaio,Match Report,
2020-09-06,16:00,Série A,Matchweek 8,Sun,Home,D,2,2,Bahia,1.2,1.7,61,,Andrés D'Alessandro,4-3-1-2,4-1-2-1-2,Braulio da Silva Machado,Match Report,
2020-09-10,19:15,Série A,Matchweek 9,Thu,Home,W,2,0,Ceará,1.9,0.2,61,,Edenílson,4-3-1-2,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2020-09-13,18:00,Série A,Matchweek 10,Sun,Away,L,0,1,Goiás,2.5,0.3,78,,Andrés D'Alessandro,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2020-09-16,19:15,Libertadores,Group stage,Wed,Home,W,4,3,co CD América,2.9,1.6,58,,Rodrigo Lindoso,4-1-3-2,4-3-3,Facundo Tello,Match Report,
2020-09-19,19:00,Série A,Matchweek 11,Sat,Away,L,0,1,Fortaleza,0.6,0.7,57,,Edenílson,4-1-2-1-2◆,4-2-3-1,Marielson Alves Silva,Match Report,
2020-09-23,21:30,Libertadores,Group stage,Wed,Home,L,0,1,br Grêmio,0.6,0.7,58,,Marcelo Lomba,4-2-3-1,4-1-4-1,Patricio Loustau,Match Report,
2020-09-26,19:00,Série A,Matchweek 12,Sat,Home,D,1,1,São Paulo,0.2,1.2,42,,Edenílson,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2020-09-29,19:30,Libertadores,Group stage,Tue,Away,D,0,0,co CD América,0.2,0.8,45,,Víctor Cuesta,4-3-1-2,4-2-3-1,Guillermo Guerrero,Match Report,
2020-10-03,17:00,Série A,Matchweek 13,Sat,Away,D,1,1,Grêmio,1.2,0.9,53,,Edenílson,4-1-3-2,4-1-4-1,Raphael Claus,Match Report,
2020-10-08,21:00,Série A,Matchweek 14,Thu,Away,W,2,0,RB Bragantino,0.7,0.7,52,,Edenílson,4-1-2-1-2◆,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2020-10-11,20:30,Série A,Matchweek 15,Sun,Home,W,2,1,Ath Paranaense,1.8,2.0,46,,Thiago Galhardo,4-1-3-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2020-10-14,21:30,Série A,Matchweek 16,Wed,Away,W,5,3,Sport Recife,1.6,1.6,51,,Rodrigo Lindoso,4-2-3-1,4-4-1-1,Wagner do Nascimento Magalhaes,Match Report,
2020-10-18,18:15,Série A,Matchweek 17,Sun,Home,W,2,0,Vasco da Gama,2.0,0.4,52,,Edenílson,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2020-10-22,21:30,Libertadores,Group stage,Thu,Away,L,1,2,cl Univ Católica,1.7,1.1,51,,Andrés D'Alessandro,4-1-2-1-2◆,4-3-3,Mauro Vigliano,Match Report,
2020-10-25,18:15,Série A,Matchweek 18,Sun,Home,D,2,2,Flamengo,1.6,2.2,29,,Thiago Galhardo,4-2-2-2,4-2-3-1,Wilton Sampaio,Match Report,
2020-10-31,19:00,Série A,Matchweek 19,Sat,Away,L,0,1,Corinthians,0.4,0.8,64,,Edenílson,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2020-11-08,16:00,Série A,Matchweek 20,Sun,Home,D,2,2,Coritiba,0.9,1.1,59,,Edenílson,4-1-3-2,4-3-3,Dyorgines José Padovani Andrade,Match Report,
2020-11-14,16:30,Série A,Matchweek 21,Sat,Away,L,0,2,Santos,1.6,0.8,61,,Rodrigo Dourado,4-4-2,4-2-3-1,Savio Pereira,Match Report,
2020-11-22,18:15,Série A,Matchweek 22,Sun,Home,L,1,2,Fluminense,0.8,0.7,51,,Rodrigo Dourado,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2020-11-28,21:00,Série A,Matchweek 23,Sat,Away,D,0,0,Atl Goianiense,1.4,0.4,57,,Víctor Cuesta,4-1-3-2,4-2-3-1,Ramon Abatti Abel,Match Report,
2020-12-02,21:30,Libertadores,Round of 16,Wed,Home,L,0,1,ar Boca Juniors,1.5,0.9,51,,Andrés D'Alessandro,4-1-3-2,4-2-3-1,Esteban Ostojich,Match Report,Leg 1 of 2
2020-12-06,18:15,Série A,Matchweek 24,Sun,Away,D,2,2,Atlético Mineiro,1.0,1.0,37,,Rodrigo Dourado,4-1-4-1,3-1-4-2,Bruno Arleu de Araujo,Match Report,
2020-12-09,21:30,Libertadores,Round of 16,Wed,Away,W,1 (4),0 (5),ar Boca Juniors,1.0,0.5,49,,Thiago Galhardo,4-1-4-1,4-4-2,Roberto Tobar,Match Report,Leg 2 of 2; Boca Juniors won; Boca Juniors won on penalty kicks following extra time
2020-12-12,19:00,Série A,Matchweek 25,Sat,Home,W,2,1,Botafogo (RJ),1.7,0.8,49,,Edenílson,4-4-2,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-12-19,21:00,Série A,Matchweek 26,Sat,Home,W,2,0,Palmeiras,1.7,0.5,41,,Rodrigo Dourado,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2020-12-27,16:00,Série A,Matchweek 27,Sun,Away,W,2,1,Bahia,3.4,1.1,49,,Rodrigo Dourado,4-1-4-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-01-07,19:00,Série A,Matchweek 28,Thu,Away,W,2,0,Ceará,0.7,1.4,40,,Rodrigo Dourado,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-01-10,18:15,Série A,Matchweek 29,Sun,Home,W,1,0,Goiás,0.7,1.5,42,,Rodrigo Dourado,4-2-3-1,5-3-2,Edina Alves Batista,Match Report,
2021-01-17,20:30,Série A,Matchweek 30,Sun,Home,W,4,2,Fortaleza,2.5,1.4,45,,Rodrigo Dourado,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2021-01-20,21:30,Série A,Matchweek 31,Wed,Away,W,5,1,São Paulo,2.6,0.9,30,,Rodrigo Dourado,4-1-4-1,4-4-2,Marcelo de Lima Henrique,Match Report,
2021-01-24,16:00,Série A,Matchweek 32,Sun,Home,W,2,1,Grêmio,2.8,1.0,46,,Rodrigo Dourado,4-1-4-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2021-01-31,18:15,Série A,Matchweek 33,Sun,Home,W,2,1,RB Bragantino,1.9,1.6,37,,Rodrigo Dourado,4-1-4-1,4-3-3,Savio Pereira,Match Report,
2021-02-04,21:00,Série A,Matchweek 34,Thu,Away,D,0,0,Ath Paranaense,0.2,1.0,32,,Edenílson,4-1-4-1,4-2-2-2,Ricardo Marques Ribeiro,Match Report,
2021-02-10,19:00,Série A,Matchweek 35,Wed,Home,L,1,2,Sport Recife,0.9,0.9,60,,Rodrigo Dourado,4-1-4-1,3-4-3,Rodolpho Toski Marques,Match Report,
2021-02-14,16:00,Série A,Matchweek 36,Sun,Away,W,2,0,Vasco da Gama,0.9,1.1,36,,Rodrigo Dourado,4-1-4-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-02-21,16:00,Série A,Matchweek 37,Sun,Away,L,1,2,Flamengo,1.3,0.9,41,,Rodrigo Dourado,4-1-4-1,4-4-2,Raphael Claus,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,D,0,0,Corinthians,1.9,0.3,54,,Rodrigo Dourado,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
