Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Fabricio Bustos,ar ARG,DF,27.0,9.6,1,8,1,12.5,0.83,0.1,0.13,1.0,18.6,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
Fabrício,br BRA,GK,38.0,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Igor Gomes,br BRA,DF,22.0,7.6,1,5,1,20.0,0.65,0.13,0.2,1.0,16.5,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Lucas Alario,ar ARG,"FW,MF",31.0,7.1,0,13,2,15.4,1.83,0.28,0.0,0.0,11.2,1,0,0,1.9,1.9,0.15,-1.9,-1.9,Matches
Clayton,br BRA,DF,23.0,5.9,0,2,0,0.0,0.34,0.0,0.0,,8.3,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Mauricio,br BRA,MF,22.0,4.2,0,7,2,28.6,1.65,0.47,0.0,0.0,19.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Hugo Mallo,es ESP,DF,32.0,4.0,1,2,1,50.0,0.5,0.25,0.5,1.0,8.8,0,0,0,0.2,0.2,0.12,0.8,0.8,Matches
Gustavo Prado,br BRA,"FW,MF",18.0,7.4,1,18,8,44.4,2.44,1.08,0.06,0.13,18.9,0,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
Hyoran,br BRA,"FW,MF",30.0,3.7,0,9,1,11.1,2.42,0.27,0.0,0.0,21.6,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
Lucca Holanda,br BRA,"FW,MF",20.0,3.3,0,5,1,20.0,1.51,0.3,0.0,0.0,16.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Charles Aránguiz,cl CHI,MF,34.0,3.2,0,3,2,66.7,0.94,0.63,0.0,0.0,16.6,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches
Anthoni,br BRA,GK,22.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucca Drummond,br BRA,FW,20.0,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Braian Aguirre,ar ARG,DF,23.0,1.0,0,2,0,0.0,2.0,0.0,0.0,,22.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Matheus Dias,br BRA,"FW,MF",26.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Mathias,br BRA,"FW,MF",17.0,1.0,1,7,2,28.6,6.85,1.96,0.14,0.5,14.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
Luis Otávio,br BRA,MF,16.0,0.6,0,1,0,0.0,1.67,0.0,0.0,,28.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Nathan,br BRA,DF,22.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.5,38.0,52,542,186,34.3,14.26,4.89,0.09,0.26,18.1,13,4,8,58.4,52.0,0.1,-6.4,-4.0,
Opponent Total,,,27.6,38.0,36,386,134,34.7,10.16,3.53,0.08,0.24,18.1,12,4,5,33.5,29.6,0.08,2.5,2.4,
