Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Willian Klaus,br BRA,DF,25.0,10,6,745.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Bruno Vieira,br BRA,DF,33.0,8,6,465.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Martín Sarrafiore,ar ARG,"FW,MF",21.0,19,5,658.0,7.3,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.2,1.2,0.9,2.1,26.0,31.0,45.0,0.41,0.0,0.41,0.41,0.41,0.16,0.13,0.28,0.16,0.28,Matches
Iago,br BRA,DF,21.0,5,5,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.5,1.6,15.0,19.0,31.0,0.0,0.2,0.2,0.0,0.2,0.03,0.29,0.32,0.03,0.32,Matches
Roberto Rosa,br BRA,DF,20.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Danilo Fernandes,br BRA,GK,30.0,5,4,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santiago Tréllez,co COL,FW,29.0,4,4,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.1,1.8,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.53,0.02,0.56,0.53,0.56,Matches
Rodrigo Dourado,br BRA,MF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Zé Gabriel,br BRA,MF,20.0,2,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.13,0.08,0.13,Matches
Fernando Camilo Farias,br BRA,MF,32.0,1,1,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Jonatan Álvez,uy URU,FW,30.0,3,0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.4,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.37,0.06,1.43,1.37,1.43,Matches
Erik,br BRA,DF,17.0,2,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Lucas,br BRA,"FW,DF",20.0,5,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Johnny Cardoso,us USA,FW,17.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Aldo,br BRA,MF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches
Daniel,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Keiller,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Ramos,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,43.0,25.0,68.0,42.0,1.0,3.0,94.0,3.0,53.0,50.8,37.6,88.4,744.0,1608.0,1592.0,1.13,0.66,1.79,1.11,1.76,1.4,0.99,2.39,1.34,2.33,
Opponent Total,,,27.6,38,418,3420.0,38.0,38.0,24.0,62.0,34.0,4.0,5.0,79.0,4.0,47.5,44.0,34.9,78.9,703.0,1459.0,1438.0,1.0,0.63,1.63,0.89,1.53,1.25,0.92,2.17,1.16,2.08,
