Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Mauricio,br BRA,"MF,FW",18.0,3.3,6,4,4,2,0,2,8,25.0,6,3,0,3,5,11,4,0,Matches
Leandro Fernández,ar ARG,"FW,MF",28.0,3.0,1,0,0,1,0,0,7,0.0,7,3,1,2,2,3,0,0,Matches
Paolo Guerrero,pe PER,FW,36.0,2.6,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,Matches
Bruno Fuchs,br BRA,DF,20.0,2.0,1,0,0,1,0,0,1,0.0,1,1,0,1,6,7,2,0,Matches
Martín Sarrafiore,ar ARG,FW,22.0,1.6,1,0,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0,Matches
Jussa,br BRA,"MF,DF",23.0,1.2,0,0,0,0,0,0,1,0.0,1,3,0,3,2,2,0,0,Matches
Danilo Fernandes,br BRA,GK,31.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Muchacho,br BRA,FW,19.0,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Pedro Henrique,br BRA,DF,19.0,0.7,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,Matches
Leonardo Borges,br BRA,DF,19.0,0.6,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,1,0,Matches
Lucas Mazetti,br BRA,DF,18.0,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
Daniel,br BRA,GK,25.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.1,38.0,574,329,251,252,71,249,661,37.7,412,416,110,306,446,1020,665,8,
Opponent Total,,,26.8,38.0,541,324,269,218,54,218,567,38.4,349,371,110,261,413,954,719,9,
