Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Rafael Luiz,br BRA,FW,17.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruninho,br BRA,"MF,FW",19.0,3.9,0,12,4,33.3,3.06,1.02,0.0,0.0,24.1,3,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Mikael,br BRA,"FW,MF",20.0,3.4,1,9,4,44.4,2.68,1.19,0.11,0.25,13.4,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
Rogério,br BRA,FW,29.0,2.1,0,1,0,0.0,0.49,0.0,0.0,,31.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Ronaldo,br BRA,FW,28.0,0.7,0,1,1,100.0,1.48,1.48,0.0,0.0,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Gustavo,br BRA,"FW,MF",17.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maxwell Silva,br BRA,FW,20.0,0.5,0,1,0,0.0,2.05,0.0,0.0,,32.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
João Igor,br BRA,MF,23.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos Serrato,br BRA,MF,25.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Philip,br BRA,"MF,FW",28.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedrão,br BRA,FW,20.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.0,38.0,31,368,90,24.5,9.68,2.37,0.06,0.26,19.8,25,8,8,34.7,28.6,0.08,-3.7,-5.6,
Opponent Total,,,26.6,38.0,46,601,188,31.3,15.82,4.95,0.07,0.22,19.7,45,5,5,58.0,54.1,0.09,-12.0,-13.1,
