Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-08-02,18:30,Série A,Matchweek 16,Sun,Home,D,0,0,Cruzeiro,49.0,28019.0,,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,
2015-08-09,11:00,Série A,Matchweek 17,Sun,Away,D,1,1,Ath Paranaense,42.0,24826.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-08-12,22:00,Série A,Matchweek 18,Wed,Away,L,3,4,Corinthians,47.0,30941.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-08-16,16:00,Série A,Matchweek 19,Sun,Home,D,1,1,Ponte Preta,49.0,15595.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-08-19,22:00,Sudamericana,Second stage,Wed,Away,L,0,1,br Bahia,,,,,,Germán Delfino,Match Report,Leg 1 of 2
2015-08-22,21:00,Série A,Matchweek 20,Sat,Away,L,1,2,Figueirense,55.0,5158.0,,4-2-3-1,4-4-2,Wagner do Nascimento Magalhaes,Match Report,
2015-08-26,22:00,Sudamericana,Second stage,Wed,Home,W,4,1,br Bahia,,,,,,Roberto Tobar,Match Report,Leg 2 of 2; Sport Recife won
2015-08-30,16:00,Série A,Matchweek 21,Sun,Home,L,0,1,Flamengo,41.0,34939.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-09-02,22:00,Série A,Matchweek 22,Wed,Away,D,0,0,Coritiba,40.0,8033.0,,4-2-3-1,4-3-1-2,Wilton Sampaio,Match Report,
2015-09-06,18:30,Série A,Matchweek 23,Sun,Home,D,1,1,Santos,56.0,7308.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2015-09-10,19:30,Série A,Matchweek 24,Thu,Away,L,0,1,Goiás,58.0,2189.0,,4-2-3-1,4-3-2-1,Thiago Duarte Peixoto,Match Report,
2015-09-13,18:30,Série A,Matchweek 25,Sun,Home,W,1,0,Fluminense,56.0,5333.0,,4-2-2-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-09-16,19:30,Série A,Matchweek 26,Wed,Away,D,1,1,Joinville,62.0,9512.0,,4-2-2-2,4-1-4-1,Ricardo Marques Ribeiro,Match Report,
2015-09-20,16:00,Série A,Matchweek 27,Sun,Away,L,1,2,Vasco da Gama,55.0,22227.0,,4-1-4-1,4-1-2-1-2,Heber Roberto Lopes,Match Report,
2015-09-23,22:00,Sudamericana,Round of 16,Wed,Home,D,1,1,ar Huracán,,,,,,Adrián Vélez,Match Report,Leg 1 of 2
2015-09-27,18:30,Série A,Matchweek 28,Sun,Home,W,3,0,Chapecoense,44.0,5754.0,,4-2-2-2,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2015-09-30,22:10,Sudamericana,Round of 16,Wed,Away,L,0,3,ar Huracán,,,,,,Julio Quintana,Match Report,Leg 2 of 2; Huracán won
2015-10-03,18:30,Série A,Matchweek 29,Sat,Away,L,1,2,Internacional,48.0,17614.0,,4-2-3-1,4-4-2,Braulio da Silva Machado,Match Report,
2015-10-14,19:30,Série A,Matchweek 30,Wed,Home,W,3,0,Avaí,60.0,5049.0,,5-4-1,4-3-1-2,Péricles Bassols Pegado Cortez,Match Report,
2015-10-18,17:30,Série A,Matchweek 31,Sun,Home,W,4,1,Atlético Mineiro,45.0,15459.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-10-24,21:00,Série A,Matchweek 32,Sat,Away,W,2,0,Palmeiras,43.0,19395.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-10-31,17:00,Série A,Matchweek 33,Sat,Away,L,0,3,São Paulo,43.0,14002.0,,4-4-2,4-2-3-1,Wagner Reway,Match Report,
2015-11-08,18:30,Série A,Matchweek 34,Sun,Home,W,1,0,Grêmio,55.0,11091.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-11-15,17:00,Série A,Matchweek 35,Sun,Away,L,0,3,Cruzeiro,50.0,25851.0,,4-3-3,4-3-3,Marielson Alves Silva,Match Report,
2015-11-22,18:30,Série A,Matchweek 36,Sun,Home,D,0,0,Ath Paranaense,53.0,100.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-11-29,16:00,Série A,Matchweek 37,Sun,Home,W,2,0,Corinthians,51.0,19048.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,W,1,0,Ponte Preta,49.0,2542.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
