Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-06-29,19:30,Série A,Matchweek 12,Wed,Away,L,2,3,Vitória,35.0,5840,,4-2-3-1,5-4-1,Leonardo Garcia Cavaleiro,Match Report,
2016-07-04,20:00,Série A,Matchweek 13,Mon,Home,L,1,3,Palmeiras,60.0,26719,,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2016-07-09,21:00,Série A,Matchweek 14,Sat,Away,L,1,2,Ponte Preta,61.0,3086,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-07-17,18:30,Série A,Matchweek 15,Sun,Home,W,4,2,Grêmio,46.0,10891,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Away,W,2,1,Cruzeiro,40.0,18861,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-07-30,18:30,Série A,Matchweek 17,Sat,Home,W,2,0,Ath Paranaense,49.0,20624,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2016-08-03,19:30,Série A,Matchweek 18,Wed,Home,D,1,1,América (MG),71.0,20987,,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,
2016-08-07,18:30,Série A,Matchweek 19,Sun,Away,D,1,1,Figueirense,59.0,5075,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2016-08-13,16:00,Série A,Matchweek 20,Sat,Home,W,1,0,Flamengo,38.0,25019,,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2016-08-20,21:00,Série A,Matchweek 21,Sat,Away,L,0,3,Botafogo (RJ),56.0,4771,,4-2-3-1,4-3-2-1,Jean Pierre Goncalves Lima,Match Report,
2016-08-24,21:45,Sudamericana,Second stage,Wed,Away,D,0,0,br Santa Cruz,,5517,,,,Julio Bascuñán,Match Report,Leg 1 of 2
2016-08-28,18:30,Série A,Matchweek 22,Sun,Home,D,1,1,Internacional,62.0,5288,,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,
2016-08-31,21:45,Sudamericana,Second stage,Wed,Home,L,0,1,br Santa Cruz,,6570,,,,Diego Haro,Match Report,Leg 2 of 2; Santa Cruz won
2016-09-08,19:30,Série A,Matchweek 23,Thu,Away,L,0,3,Corinthians,49.0,24360,,4-2-3-1,4-1-4-1,Joao Batista de Arruda,Match Report,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Home,W,5,3,Santa Cruz,63.0,11688,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-09-15,19:30,Série A,Matchweek 25,Thu,Away,L,0,1,Atlético Mineiro,38.0,11389,,4-2-3-1,4-4-2,Thiago Duarte Peixoto,Match Report,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Home,L,0,1,Coritiba,66.0,6455,,4-2-3-1,4-1-4-1,Marielson Alves Silva,Match Report,
2016-09-24,18:30,Série A,Matchweek 27,Sat,Home,W,1,0,Santos,40.0,7934,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2016-10-01,11:00,Série A,Matchweek 28,Sat,Away,L,1,3,Fluminense,40.0,7801,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-10-05,21:45,Série A,Matchweek 29,Wed,Home,D,1,1,São Paulo,46.0,10301,,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,
2016-10-12,11:00,Série A,Matchweek 30,Wed,Away,L,0,3,Chapecoense,54.0,6104,,4-2-3-1,4-4-1-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Home,W,1,0,Vitória,55.0,24138,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2016-10-23,17:00,Série A,Matchweek 32,Sun,Away,L,1,2,Palmeiras,55.0,31107,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2016-10-27,19:30,Série A,Matchweek 33,Thu,Home,W,1,0,Ponte Preta,56.0,11613,,4-2-3-1,4-1-4-1,Jailson Macêdo Freitas,Match Report,
2016-11-07,20:00,Série A,Matchweek 34,Mon,Away,W,3,0,Grêmio,45.0,10845,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-11-16,20:45,Série A,Matchweek 35,Wed,Home,L,0,1,Cruzeiro,54.0,10458,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,2,Ath Paranaense,58.0,21576,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-11-26,20:00,Série A,Matchweek 37,Sat,Away,D,2,2,América (MG),49.0,2139,,4-2-3-1,4-1-4-1,Joao Batista de Arruda,Match Report,
2016-12-11,16:00,Série A,Matchweek 38,Sun,Home,W,2,0,Figueirense,68.0,25271,,4-2-3-1,3-5-1-1,Wagner do Nascimento Magalhaes,Match Report,
