Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Maikon Leite,br BRA,"FW,MF",26.0,25,18,1378.0,15.3,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches
Élber,br BRA,"FW,MF",22.0,25,15,1461.0,16.2,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.31,0.06,0.37,0.31,0.37,Matches
Neto Moura,br BRA,MF,18.0,22,11,904.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Rodrigo Mancha,br BRA,"DF,MF",28.0,16,8,773.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ferrugem,br BRA,"DF,MF",26.0,10,7,741.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Danilo Barcelos,br BRA,"DF,MF",23.0,12,6,564.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches
Régis,br BRA,MF,22.0,26,5,861.0,9.6,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.31,0.21,0.52,0.31,0.52,Matches
Samuel,br BRA,FW,23.0,17,5,606.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Hernane,br BRA,FW,28.0,14,5,552.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches
Ewerton Páscoa,br BRA,DF,25.0,7,4,442.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Joelinton,br BRA,"FW,MF",18.0,5,4,366.0,4.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.25,0.49,0.74,0.25,0.74,Matches
Ronaldo Henrique,br BRA,MF,20.0,6,3,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mike,br BRA,"FW,MF",21.0,8,3,290.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches
Oswaldo,br BRA,DF,22.0,3,2,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Magrão,br BRA,GK,37.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wallace Lucas,br BRA,FW,17.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vítor,br BRA,DF,32.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Galdezani,br BRA,MF,22.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adryelson,br BRA,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Alison Araçoiaba,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Luiz Carlos Oliveira de Bitencourt,br BRA,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches
James Dean,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Kelvenny,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,Matches
Fabio Matos,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Henrique Mattos,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Ítalo Pica-Pau,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Willian,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,418,3420.0,38.0,52.0,42.0,94.0,46.0,6.0,6.0,73.0,2.0,1.37,1.11,2.47,1.21,2.32,
Opponent Total,,,26.1,38,418,3420.0,38.0,34.0,24.0,58.0,31.0,3.0,3.0,94.0,7.0,0.89,0.63,1.53,0.82,1.45,
