Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Paulinho Moccelin,br BRA,"FW,MF",26.0,34,17,1741.0,19.3,3.0,1.0,4.0,3.0,0.0,0.0,9.0,0.0,1.8,1.8,2.0,3.8,40.0,46.0,136.0,0.16,0.05,0.21,0.16,0.21,0.09,0.1,0.2,0.09,0.2,Matches
Ewerton,br BRA,DF,20.0,18,16,1442.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,1.7,23.0,56.0,65.0,0.0,0.06,0.06,0.0,0.06,0.05,0.06,0.11,0.05,0.11,Matches
Hernanes,br BRA,MF,35.0,17,15,1150.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.8,1.8,2.2,4.0,27.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.31,0.14,0.31,Matches
André,br BRA,FW,30.0,20,14,1363.0,15.1,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,2.9,2.1,0.6,2.8,14.0,39.0,71.0,0.13,0.0,0.13,0.07,0.07,0.19,0.04,0.24,0.14,0.18,Matches
Everaldo,br BRA,"FW,MF",26.0,17,14,1015.0,11.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.7,2.3,42.0,30.0,83.0,0.0,0.18,0.18,0.0,0.18,0.06,0.15,0.21,0.06,0.21,Matches
Everton Felipe,br BRA,"MF,FW",23.0,20,11,1113.0,12.4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2,0.4,2.2,2.6,36.0,76.0,74.0,0.0,0.08,0.08,0.0,0.08,0.1,0.18,0.28,0.04,0.21,Matches
Chico,br BRA,DF,22.0,18,11,1064.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,8.0,43.0,9.0,0.08,0.0,0.08,0.08,0.08,0.04,0.03,0.07,0.04,0.07,Matches
Thiago Neves,br BRA,"MF,FW",35.0,14,9,798.0,8.9,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.7,0.9,0.7,1.6,9.0,43.0,28.0,0.11,0.0,0.11,0.0,0.0,0.19,0.08,0.27,0.1,0.18,Matches
Thiago Lopes,br BRA,MF,24.0,14,8,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.9,12.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches
Júnior Tavares,br BRA,DF,24.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.8,1.0,19.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.14,0.04,0.14,Matches
Santiago Tréllez,co COL,"FW,MF",31.0,30,6,844.0,9.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.9,2.9,0.7,3.6,12.0,9.0,39.0,0.11,0.0,0.11,0.11,0.11,0.31,0.08,0.39,0.31,0.39,Matches
Luciano Juba,br BRA,"FW,MF",21.0,14,5,597.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.7,2.2,12.0,20.0,38.0,0.15,0.15,0.3,0.15,0.3,0.07,0.26,0.34,0.07,0.34,Matches
Pedro Henrique,br BRA,DF,20.0,5,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
Ronaldo Henrique,br BRA,MF,26.0,11,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,3.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,Matches
Ricardinho,br BRA,"MF,DF",31.0,6,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,8.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches
Marquinhos,br BRA,"FW,MF",24.0,5,4,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,7.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.23,0.31,0.08,0.31,Matches
Neílton,br BRA,"FW,MF",26.0,6,3,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.6,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.19,0.04,0.19,Matches
Iago Maidana,br BRA,DF,24.0,4,3,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristiano,br BRA,"FW,MF",19.0,9,1,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.4,8.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.7,0.06,0.76,0.7,0.76,Matches
Betinho,br BRA,MF,28.0,4,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Leandro Barcia,uy URU,"FW,MF",28.0,5,1,130.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,3.0,3.0,4.0,0.69,0.0,0.69,0.69,0.69,0.46,0.03,0.49,0.46,0.49,Matches
Pedro Victor,br BRA,"MF,FW",20.0,3,1,106.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,5.0,0.0,0.85,0.85,0.0,0.85,0.08,0.04,0.12,0.08,0.12,Matches
Carlos Eduardo,br BRA,GK,28.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Gabriel,br BRA,DF,16.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Maxwell,br BRA,"FW,MF",25.0,7,0,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.1,0.3,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,0.24,0.18,0.24,Matches
Patric Cabral Lalau,br BRA,DF,31.0,5,0,112.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,8.0,9.0,14.0,0.0,0.8,0.8,0.0,0.8,0.0,0.48,0.48,0.0,0.48,Matches
Flávio Souza,br BRA,FW,19.0,3,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Marcelo Ajul,br BRA,DF,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Helber Italo,br BRA,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Denival,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Ferreira,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Kelsen,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedrão,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luan Polli,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Renzo,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,418,3420.0,38.0,24.0,15.0,39.0,21.0,3.0,4.0,89.0,4.0,39.8,36.7,28.4,65.1,585.0,1258.0,1247.0,0.63,0.39,1.03,0.55,0.95,1.05,0.75,1.8,0.97,1.71,
Opponent Total,,,27.1,38,418,3420.0,38.0,34.0,26.0,60.0,29.0,5.0,5.0,78.0,1.0,50.7,46.9,37.4,84.3,718.0,1757.0,1743.0,0.89,0.68,1.58,0.76,1.45,1.33,0.98,2.32,1.23,2.22,
