Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Wendel Geraldo,br BRA,MF,32.0,28,2069.0,74.0,60.5,23.0,26,78.0,11.0,2,21.0,7,1.5,26.0,22.0,4.0,0.17,-0.56,Matches
Maikon Leite,br BRA,"FW,MF",26.0,25,1378.0,55.0,40.3,15.3,18,67.0,3.0,7,24.0,2,1.48,18.0,18.0,0.0,0.0,-0.66,Matches
Élber,br BRA,"FW,MF",22.0,25,1461.0,58.0,42.7,16.2,15,74.0,4.0,10,35.0,2,1.6,28.0,16.0,12.0,0.74,0.6,Matches
Neto Moura,br BRA,MF,18.0,22,904.0,41.0,26.4,10.0,11,68.0,2.0,11,14.0,11,1.82,13.0,10.0,3.0,0.3,-0.13,Matches
Rodrigo Mancha,br BRA,"DF,MF",28.0,16,773.0,48.0,22.6,8.6,8,80.0,5.0,8,16.0,8,1.44,17.0,14.0,3.0,0.35,-0.06,Matches
Ferrugem,br BRA,"DF,MF",26.0,10,741.0,74.0,21.7,8.2,7,88.0,6.0,3,41.0,12,1.1,5.0,7.0,-2.0,-0.24,-0.81,Matches
Danilo Barcelos,br BRA,"DF,MF",23.0,12,564.0,47.0,16.5,6.3,6,75.0,3.0,6,19.0,25,2.08,7.0,2.0,5.0,0.8,0.48,Matches
Régis,br BRA,MF,22.0,26,861.0,33.0,25.2,9.6,5,59.0,0.0,21,27.0,9,1.54,19.0,7.0,12.0,1.25,1.15,Matches
Samuel,br BRA,FW,23.0,17,606.0,36.0,17.7,6.7,5,67.0,1.0,12,23.0,16,1.71,12.0,5.0,7.0,1.04,0.78,Matches
Hernane,br BRA,FW,28.0,14,552.0,39.0,16.1,6.1,5,74.0,2.0,9,20.0,9,0.86,8.0,6.0,2.0,0.33,-0.08,Matches
Ewerton Páscoa,br BRA,DF,25.0,7,442.0,63.0,12.9,4.9,4,91.0,4.0,3,26.0,31,2.14,4.0,7.0,-3.0,-0.61,-1.15,Matches
Joelinton,br BRA,"FW,MF",18.0,5,366.0,73.0,10.7,4.1,4,78.0,2.0,1,55.0,0,2.2,7.0,4.0,3.0,0.74,0.38,Matches
Ronaldo Henrique,br BRA,MF,20.0,6,348.0,58.0,10.2,3.9,3,85.0,2.0,3,31.0,9,2.5,7.0,3.0,4.0,1.03,0.71,Matches
Mike,br BRA,"FW,MF",21.0,8,290.0,36.0,8.5,3.2,3,63.0,0.0,5,20.0,14,1.63,5.0,2.0,3.0,0.93,0.59,Matches
Oswaldo,br BRA,DF,22.0,3,187.0,62.0,5.5,2.1,2,91.0,2.0,1,6.0,11,2.0,4.0,4.0,0.0,0.0,-0.42,Matches
Magrão,br BRA,GK,37.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,18,2.0,6.0,3.0,3.0,1.5,1.17,Matches
Wallace Lucas,br BRA,FW,17.0,2,25.0,13.0,0.7,0.3,0,,0.0,2,12.0,3,0.5,0.0,0.0,0.0,0.0,-0.4,Matches
Vítor,br BRA,DF,32.0,1,25.0,25.0,0.7,0.3,0,,0.0,1,24.0,5,1.0,1.0,2.0,-1.0,-3.6,-4.02,Matches
Matheus Galdezani,br BRA,MF,22.0,1,19.0,19.0,0.6,0.2,0,,0.0,1,18.0,14,3.0,0.0,1.0,-1.0,-4.74,-5.16,Matches
Adryelson,br BRA,DF,16.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Alison Araçoiaba,br BRA,MF,16.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Luiz Carlos Oliveira de Bitencourt,br BRA,GK,26.0,0,,,,,0,,0.0,0,,17,,,,,,,Matches
James Dean,br BRA,MF,17.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Kelvenny,br BRA,FW,16.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Fabio Matos,br BRA,MF,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Henrique Mattos,br BRA,DF,24.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Ítalo Pica-Pau,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Willian,br BRA,MF,21.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,83.0,,113,24.0,244,1.55,53.0,38.0,15.0,0.39,,
Opponent Total,,,26.1,38,3420.0,90.0,100.0,38.0,418,83.0,,114,23.0,279,1.08,38.0,53.0,-15.0,-0.39,,
