Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Mateus Gonçalves Martins,br BRA,MF,23.0,13,941.0,72.0,27.5,10.5,12,77.0,6.0,1,17.0,3,1.46,12.0,13.0,-1.0,-0.1,0.67,Matches
Adryelson,br BRA,DF,19.0,11,990.0,90.0,28.9,11.0,11,90.0,11.0,0,,1,1.64,12.0,13.0,-1.0,-0.09,0.69,Matches
Neto Moura,br BRA,MF,21.0,17,842.0,50.0,24.6,9.4,11,66.0,1.0,6,20.0,17,1.33,7.0,13.0,-6.0,-0.64,-0.08,Matches
Andrigo,br BRA,"FW,MF",22.0,17,887.0,52.0,25.9,9.9,9,81.0,5.0,8,20.0,14,1.0,6.0,10.0,-4.0,-0.41,0.23,Matches
Anselmo de Moraes,br BRA,MF,28.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,0,1.75,12.0,12.0,0.0,0.0,0.73,Matches
Durval,br BRA,DF,37.0,9,694.0,77.0,20.3,7.7,8,83.0,7.0,1,31.0,9,0.89,3.0,11.0,-8.0,-1.04,-0.58,Matches
Leo Ortiz,br BRA,DF,22.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,29,0.0,3.0,13.0,-10.0,-1.67,-1.29,Matches
Morato,br BRA,"FW,MF",25.0,7,341.0,49.0,10.0,3.8,4,66.0,0.0,3,26.0,8,0.14,2.0,7.0,-5.0,-1.32,-0.82,Matches
Matheus Ferreira,br BRA,MF,24.0,7,244.0,35.0,7.1,2.7,4,50.0,0.0,3,15.0,20,0.43,0.0,7.0,-7.0,-2.58,-2.16,Matches
Carlos Henrique,br BRA,FW,22.0,15,431.0,29.0,12.6,4.8,2,88.0,1.0,13,20.0,4,1.0,5.0,9.0,-4.0,-0.84,-0.29,Matches
Matheus Peixoto,br BRA,FW,22.0,8,233.0,29.0,6.8,2.6,2,61.0,0.0,6,19.0,8,0.88,1.0,4.0,-3.0,-1.16,-0.62,Matches
Evandro,br BRA,DF,21.0,2,148.0,74.0,4.3,1.6,2,74.0,1.0,0,,9,1.5,1.0,4.0,-3.0,-1.82,-1.3,Matches
Hygor,br BRA,FW,25.0,5,186.0,37.0,5.4,2.1,1,94.0,1.0,4,23.0,11,0.6,2.0,5.0,-3.0,-1.45,-0.92,Matches
Everton Felipe,br BRA,MF,20.0,6,171.0,29.0,5.0,1.9,1,63.0,0.0,5,22.0,5,1.0,1.0,2.0,-1.0,-0.53,0.06,Matches
Fabrício,br BRA,MF,19.0,3,118.0,39.0,3.5,1.3,1,92.0,1.0,2,13.0,5,2.0,3.0,2.0,1.0,0.76,1.39,Matches
Agenor Detofol,br BRA,GK,28.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,0.0,0.0,3.0,-3.0,-3.0,-2.49,Matches
Nonoca,br BRA,MF,19.0,4,87.0,22.0,2.5,1.0,1,48.0,0.0,3,13.0,16,2.25,1.0,2.0,-1.0,-1.03,-0.47,Matches
Max,br BRA,DF,30.0,1,42.0,42.0,1.2,0.5,0,,0.0,1,41.0,11,0.0,0.0,1.0,-1.0,-2.14,-1.58,Matches
Pablo Pardal,br BRA,MF,18.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,9.0,4,0.0,0.0,0.0,0.0,0.0,0.58,Matches
Adenilson Aparecido,br BRA,MF,23.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Elias,br BRA,DF,18.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Oswaldo Henríquez,co COL,DF,28.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Jadsom,br BRA,MF,16.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Jean,br BRA,DF,22.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Lucas,br BRA,GK,20.0,0,,,,,0,,0.0,0,,11,,,,,,,Matches
Marlon,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Luan Polli,br BRA,GK,24.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Squad Total,,,28.2,38,3420.0,90.0,100.0,38.0,418,83.0,,114,24.0,295,1.11,35.0,57.0,-22.0,-0.58,,
Opponent Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,83.0,,114,23.0,303,1.66,57.0,35.0,22.0,0.58,,
