Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Ewerton,br BRA,"MF,DF",19.0,5.0,203,5,41,64,103,18,203,16,7,43.8,9,56.3,108,810,378,18,9,9,14,5,128,49,Matches
Márcio Araújo,br BRA,MF,35.0,4.8,255,10,81,145,31,0,255,3,3,100.0,0,0.0,151,963,420,3,3,0,8,1,171,1,Matches
Willian Farias,br BRA,MF,30.0,3.8,214,4,44,155,21,1,214,3,2,66.7,1,33.3,126,544,263,5,4,0,5,3,140,0,Matches
Lucas Venuto,br BRA,FW,25.0,3.2,149,1,9,55,89,3,149,10,4,40.0,6,60.0,109,529,272,7,11,1,12,5,123,38,Matches
Rafael Luiz,br BRA,FW,17.0,1.3,42,1,6,22,15,1,42,4,3,75.0,1,25.0,25,158,93,3,1,0,4,1,23,7,Matches
Bruninho,br BRA,"MF,FW",19.0,3.9,227,3,29,128,74,5,227,11,4,36.4,7,63.6,143,851,414,14,7,2,10,10,155,20,Matches
Mikael,br BRA,"FW,MF",20.0,3.4,102,3,8,46,49,14,102,8,4,50.0,4,50.0,47,222,69,1,1,0,14,6,75,20,Matches
Rogério,br BRA,FW,29.0,2.1,73,4,14,37,26,3,73,5,2,40.0,3,60.0,45,242,79,1,1,0,3,5,61,18,Matches
Ronaldo,br BRA,FW,28.0,0.7,24,0,2,13,10,3,24,1,1,100.0,0,0.0,14,59,28,1,0,0,1,0,14,3,Matches
Gustavo,br BRA,"FW,MF",17.0,0.5,24,0,4,17,3,0,24,2,2,100.0,0,0.0,14,114,64,2,0,0,2,0,13,4,Matches
Maxwell Silva,br BRA,FW,20.0,0.5,28,1,3,18,7,0,28,1,0,0.0,1,100.0,14,90,33,1,0,0,2,1,13,1,Matches
João Igor,br BRA,MF,23.0,0.5,15,1,8,7,1,0,15,0,0,,0,,6,50,5,0,1,0,1,0,3,0,Matches
Marcos Serrato,br BRA,MF,25.0,0.3,14,0,4,9,1,0,14,0,0,,0,,5,15,4,0,0,0,1,1,8,0,Matches
Philip,br BRA,"MF,FW",28.0,0.2,12,0,1,1,10,0,12,3,1,33.3,2,66.7,11,77,49,3,3,0,1,1,10,4,Matches
Pedrão,br BRA,FW,20.0,0.0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.0,38.0,20237,2265,6592,9328,4548,562,20229,502,274,54.6,228,45.4,11044,56584,29398,569,458,84,521,314,12447,1335,
Opponent Total,,,26.6,38.0,23993,1879,6175,11524,6526,827,23988,659,442,67.1,216,32.8,14559,75805,41111,778,576,153,511,305,16245,1938,
