Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Ibson,br BRA,MF,30.0,16,1119.0,70.0,32.7,12.4,14,76.0,6.0,2,27.0,2,1.0,8.0,18.0,-10.0,-0.8,-0.8,Matches
Ferron,br BRA,DF,28.0,13,1078.0,83.0,31.5,12.0,12,84.0,11.0,1,67.0,6,1.15,12.0,17.0,-5.0,-0.42,-0.23,Matches
Danilo Barcelos,br BRA,"DF,MF",22.0,22,1123.0,51.0,32.8,12.5,11,78.0,4.0,11,24.0,8,1.73,15.0,9.0,6.0,0.48,1.11,Matches
Ananias,br BRA,MF,25.0,23,1173.0,51.0,34.3,13.0,10,80.0,4.0,13,28.0,5,1.3,13.0,17.0,-4.0,-0.31,-0.07,Matches
Erico Junior,br BRA,FW,20.0,14,712.0,51.0,20.8,7.9,10,61.0,0.0,4,26.0,5,1.64,6.0,8.0,-2.0,-0.25,0.01,Matches
Henrique Mattos,br BRA,DF,23.0,9,765.0,85.0,22.4,8.5,8,90.0,8.0,1,45.0,8,0.56,5.0,13.0,-8.0,-0.94,-0.87,Matches
Ronaldo Henrique,br BRA,MF,19.0,10,680.0,68.0,19.9,7.6,8,80.0,4.0,2,20.0,14,1.3,6.0,7.0,-1.0,-0.13,0.16,Matches
Augusto César Moreira,br BRA,MF,21.0,15,666.0,44.0,19.5,7.4,8,69.0,2.0,7,16.0,15,1.6,4.0,8.0,-4.0,-0.54,-0.34,Matches
Joelinton,br BRA,"FW,MF",17.0,7,530.0,76.0,15.5,5.9,6,81.0,2.0,1,45.0,3,2.14,9.0,5.0,4.0,0.68,1.12,Matches
Zé Mário,br BRA,MF,21.0,14,529.0,38.0,15.5,5.9,5,67.0,1.0,9,22.0,4,1.07,4.0,7.0,-3.0,-0.51,-0.29,Matches
Mike,br BRA,"FW,MF",20.0,12,528.0,44.0,15.4,5.9,5,70.0,1.0,7,25.0,12,1.33,10.0,6.0,4.0,0.68,1.12,Matches
Oswaldo,br BRA,DF,21.0,7,520.0,74.0,15.2,5.8,5,81.0,4.0,2,57.0,8,1.57,5.0,8.0,-3.0,-0.52,-0.3,Matches
Vítor,br BRA,DF,31.0,8,483.0,60.0,14.1,5.4,5,76.0,3.0,3,34.0,19,1.13,10.0,9.0,1.0,0.19,0.52,Matches
Leonardo Gonçalves Silva,br BRA,FW,31.0,7,433.0,62.0,12.7,4.8,5,79.0,2.0,2,20.0,5,1.14,3.0,5.0,-2.0,-0.42,-0.17,Matches
Renan Oliveira,br BRA,"FW,MF",24.0,8,418.0,52.0,12.2,4.6,5,66.0,0.0,3,29.0,4,1.0,5.0,7.0,-2.0,-0.43,-0.19,Matches
Aílton,br BRA,MF,29.0,6,224.0,37.0,6.5,2.5,2,87.0,1.0,4,13.0,7,1.67,4.0,4.0,0.0,0.0,0.28,Matches
Igor,br BRA,DF,21.0,5,212.0,42.0,6.2,2.4,2,75.0,1.0,3,21.0,17,1.8,3.0,2.0,1.0,0.42,0.73,Matches
Régis,br BRA,MF,21.0,6,175.0,29.0,5.1,1.9,2,44.0,0.0,4,22.0,4,1.67,3.0,3.0,0.0,0.0,0.28,Matches
Willian,br BRA,MF,20.0,7,207.0,30.0,6.1,2.3,1,61.0,0.0,6,24.0,8,1.29,1.0,4.0,-3.0,-1.3,-1.11,Matches
Robert Mario Flores,uy URU,MF,27.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,14.0,1,1.0,0.0,0.0,0.0,0.0,0.26,Matches
James Dean,br BRA,MF,16.0,1,14.0,14.0,0.4,0.2,0,,0.0,1,13.0,4,3.0,0.0,0.0,0.0,0.0,0.26,Matches
Neto Moura,br BRA,MF,17.0,1,14.0,14.0,0.4,0.2,0,,0.0,1,13.0,11,0.0,0.0,0.0,0.0,0.0,0.26,Matches
Bruninho,br BRA,FW,23.0,1,9.0,9.0,0.3,0.1,0,,0.0,1,8.0,1,3.0,0.0,0.0,0.0,0.0,0.26,Matches
Saulo Araújo Fontes,br BRA,GK,24.0,0,,,,,0,,0.0,0,,36,,,,,,,Matches
Bileu,br BRA,MF,24.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Flavio Henrique,br BRA,GK,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Horacio,br BRA,MF,16.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Hyago,br BRA,MF,18.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Enrique Meza,py PAR,DF,28.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Leandro Vicentin,br BRA,DF,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Squad Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,83.0,,113,25.0,232,1.37,36.0,46.0,-10.0,-0.26,,
Opponent Total,,,26.0,38,3420.0,90.0,100.0,38.0,418,83.0,,114,25.0,249,1.37,46.0,36.0,10.0,0.26,,
