Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Mateus Pasinato,br BRA,GK,31.0,2.0,50,46,50,0,0,0,50,0,0,,0,,23,91,53,0,0,0,0,0,17,0,Matches
Jadson,br BRA,"FW,MF",18.0,1.7,50,0,6,23,23,7,50,6,1,16.7,5,83.3,31,200,106,4,1,1,1,4,37,16,Matches
Allyson Aires dos Santos,br BRA,DF,33.0,1.0,48,8,24,24,0,0,48,0,0,,0,,20,98,22,0,0,0,0,0,31,0,Matches
Guilherme Madruga,br BRA,"MF,FW",23.0,1.2,76,3,19,38,19,5,76,2,1,50.0,1,50.0,31,124,45,1,2,0,4,1,39,4,Matches
Luciano Giménez,ar ARG,"FW,MF",23.0,0.8,25,2,3,14,8,3,25,1,1,100.0,0,0.0,11,26,0,0,0,0,5,2,14,4,Matches
Eduardo Vinícius,br BRA,MF,18.0,0.2,12,0,2,10,0,0,12,0,0,,0,,8,22,11,0,0,0,0,0,10,0,Matches
David,br BRA,"MF,FW",16.0,0.1,11,0,0,5,6,0,11,1,1,100.0,0,0.0,4,27,16,0,1,0,1,1,5,1,Matches
Kauan,br BRA,"FW,MF",18.0,0.1,6,0,0,3,3,0,6,0,0,,0,,4,40,15,0,0,0,0,1,4,1,Matches
Squad Total,,,27.8,38.0,19387,2350,6790,8703,4112,529,19382,645,316,49.0,269,41.7,10182,53153,26448,486,348,91,514,326,12023,1106,
Opponent Total,,,27.5,38.0,24868,1960,6340,12197,6522,795,24861,618,271,43.9,285,46.1,14284,72621,36987,641,499,126,588,312,17410,1811,
