Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Max,br BRA,FW,19.0,11.1,280,392,71.4,5005,1314,135,170,79.4,103,132,78.0,35,63,55.6,0,0.7,0.6,-0.7,13,34,13,3,52,Matches
Felipe Marques,br BRA,"MF,FW",31.0,14.1,339,447,75.8,4697,1072,208,250,83.2,98,130,75.4,16,25,64.0,2,1.8,1.9,0.2,25,17,21,7,41,Matches
Uillian Correia,br BRA,MF,31.0,10.9,553,615,89.9,10892,2933,210,221,95.0,244,269,90.7,93,114,81.6,0,0.1,0.3,-0.1,3,65,3,0,59,Matches
Yuri Oliveira Lima,br BRA,MF,26.0,9.6,504,571,88.3,8569,3009,236,254,92.9,219,247,88.7,43,52,82.7,0,0.2,0.4,-0.2,5,42,4,0,50,Matches
Danilo,br BRA,"FW,MF",21.0,7.6,138,191,72.3,2009,574,72,89,80.9,56,70,80.0,4,16,25.0,0,0.2,0.2,-0.2,4,10,2,0,14,Matches
Lucas Ramon,br BRA,DF,26.0,5.4,172,265,64.9,2750,1550,82,91,90.1,72,112,64.3,9,33,27.3,1,0.1,0.1,0.9,1,7,5,2,19,Matches
Yesus Cabrera,co COL,"MF,FW",30.0,4.0,154,183,84.2,2541,782,76,87,87.4,63,67,94.0,11,17,64.7,2,0.6,0.6,1.4,5,21,4,0,30,Matches
João Carlos,br BRA,GK,32.0,4.0,80,102,78.4,2236,1585,15,15,100.0,28,29,96.6,32,53,60.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Anderson Conceição,br BRA,DF,31.0,4.3,243,288,84.4,5421,2169,58,69,84.1,140,149,94.0,45,65,69.2,0,0.0,0.0,0.0,0,18,0,0,20,Matches
Lucas Hernández,uy URU,"DF,MF",28.0,3.6,139,177,78.5,1973,1095,78,83,94.0,47,58,81.0,8,20,40.0,0,0.9,0.6,-0.9,4,9,2,1,20,Matches
Rafael Elias,br BRA,"FW,MF",21.0,3.2,45,68,66.2,616,147,25,36,69.4,15,21,71.4,1,5,20.0,0,0.1,0.2,-0.1,1,5,2,0,7,Matches
Osman Júnior,br BRA,"FW,MF",28.0,3.4,94,145,64.8,1606,619,51,70,72.9,29,45,64.4,12,18,66.7,0,0.2,0.1,-0.2,4,13,3,0,18,Matches
Guilherme Pato,br BRA,"MF,FW",19.0,2.2,81,100,81.0,1248,263,46,55,83.6,22,25,88.0,9,9,100.0,1,0.7,0.7,0.3,4,6,5,4,9,Matches
Gustavo Nescau,br BRA,FW,20.0,0.3,3,3,100.0,28,10,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Murilo Rangel,br BRA,FW,29.0,0.2,4,4,100.0,40,5,2,2,100.0,1,1,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Mota,br BRA,DF,23.0,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,12902,16500,78.2,239740,90405,5552,6375,87.1,5393,6356,84.8,1658,2838,58.4,20,27.1,24.7,-7.1,324,1028,210,56,1351,
Opponent Total,,,26.6,38.0,15558,19193,81.1,285877,97373,6465,7344,88.0,6999,8004,87.4,1758,2939,59.8,29,34.4,36.4,-5.4,389,1485,330,120,1734,
