Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Fernando Gabriel Vougado Ribeiro,br BRA,MF,27.0,9,5,368.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Marcilio,br BRA,MF,20.0,6,5,342.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.26,0.26,0.53,0.26,0.53,Matches
Wallyson,br BRA,"FW,MF",27.0,16,4,600.0,6.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Danilo Pires,br BRA,MF,23.0,10,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marion,br BRA,FW,24.0,9,3,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington,br BRA,DF,24.0,5,3,286.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edson Kölln,br BRA,GK,24.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington,br BRA,MF,22.0,4,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Walter,br BRA,DF,19.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alemão,br BRA,DF,29.0,3,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maikel Daniel Costa,br BRA,MF,27.0,4,2,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álex Bolaños,ec ECU,MF,31.0,3,2,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Lima,br BRA,MF,30.0,5,1,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Everaldo Stum,br BRA,FW,24.0,3,1,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renatinho,br BRA,MF,24.0,3,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luiz Miller,br BRA,GK,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Sérgio,br BRA,DF,24.0,3,0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mazinho,br BRA,"FW,MF",28.0,4,0,94.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.0,0.96,Matches
Wagner,br BRA,MF,24.0,3,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Cotia,br BRA,MF,19.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Victor,br BRA,DF,18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcinho,br BRA,MF,31.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo Brito,br BRA,DF,,0,0,,,,,,,,,,,,,,,,Matches
Willams da Luz,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Leonardo José Aparecido Moura,br BRA,DF,29.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Ramon,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Robinho,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Silva,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Thawan,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.1,38,418,3420.0,38.0,45.0,34.0,79.0,40.0,5.0,6.0,97.0,6.0,1.18,0.89,2.08,1.05,1.95,
Opponent Total,,,26.5,38,418,3420.0,38.0,67.0,51.0,118.0,66.0,1.0,3.0,71.0,5.0,1.76,1.34,3.11,1.74,3.08,
