Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-07-10,16:00,Série A,Matchweek 14,Sun,Away,L,0,3,São Paulo,46,8198,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-07-17,11:00,Série A,Matchweek 15,Sun,Home,L,0,3,Santa Cruz,66,2404,,4-4-2,4-4-2,Grazianni Maciel Rocha,Match Report,
2016-07-25,20:00,Série A,Matchweek 16,Mon,Away,L,1,2,Flamengo,39,16523,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2016-07-31,18:30,Série A,Matchweek 17,Sun,Home,D,0,0,Grêmio,47,1534,,4-5-1,4-2-3-1,Raphael Claus,Match Report,
2016-08-03,19:30,Série A,Matchweek 18,Wed,Away,D,1,1,Sport Recife,29,20987,,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-08-07,11:00,Série A,Matchweek 19,Sun,Home,W,1,0,Santos,43,2893,,4-1-4-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2016-08-14,11:00,Série A,Matchweek 20,Sun,Away,L,0,1,Fluminense,40,6775,,4-5-1,4-2-3-1,Diego Almeida Real,Match Report,
2016-08-19,21:30,Série A,Matchweek 21,Fri,Home,L,1,2,Chapecoense,50,1191,,4-5-1,4-3-2-1,Flavio Rodrigues De Souza,Match Report,
2016-08-28,18:30,Série A,Matchweek 22,Sun,Away,L,1,2,Vitória,51,8477,,4-5-1,4-2-3-1,Anderson Daronco,Match Report,
2016-09-08,21:00,Série A,Matchweek 23,Thu,Home,L,0,2,Cruzeiro,61,5651,,4-4-1-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2016-09-11,18:30,Série A,Matchweek 24,Sun,Away,D,1,1,Ponte Preta,41,4386,,4-1-4-1,4-1-4-1,Wilton Sampaio,Match Report,
2016-09-14,19:30,Série A,Matchweek 25,Wed,Away,D,2,2,Figueirense,52,3323,,4-1-4-1,4-4-1-1,Jose Claudio Rocha Filho,Match Report,
2016-09-19,20:00,Série A,Matchweek 26,Mon,Home,W,1,0,Internacional,44,1737,,4-1-4-1,4-1-4-1,Rafael Traci,Match Report,
2016-09-24,21:00,Série A,Matchweek 27,Sat,Home,W,1,0,Botafogo (RJ),43,1789,,4-1-4-1,4-3-1-2,Luiz Flavio De Oliveira,Match Report,
2016-10-03,21:00,Série A,Matchweek 28,Mon,Away,L,0,3,Coritiba,46,9174,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2016-10-09,17:00,Série A,Matchweek 29,Sun,Home,L,0,2,Palmeiras,51,27895,,4-1-4-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2016-10-13,19:30,Série A,Matchweek 30,Thu,Away,L,0,3,Atlético Mineiro,41,27737,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Away,L,0,2,Corinthians,40,25741,,4-1-4-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2016-10-24,20:00,Série A,Matchweek 32,Mon,Home,W,1,0,Ath Paranaense,43,1315,,4-1-4-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-10-31,20:00,Série A,Matchweek 33,Mon,Home,W,1,0,São Paulo,31,5014,,4-1-4-1,4-2-3-1,Joao Batista de Arruda,Match Report,
2016-11-06,16:00,Série A,Matchweek 34,Sun,Away,L,0,1,Santa Cruz,45,7632,,4-1-4-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-11-16,21:45,Série A,Matchweek 35,Wed,Home,L,0,1,Flamengo,40,7420,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,3,Grêmio,41,10765,,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2016-11-26,20:00,Série A,Matchweek 37,Sat,Home,D,2,2,Sport Recife,52,2139,,4-1-4-1,4-2-3-1,Joao Batista de Arruda,Match Report,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Away,L,0,1,Santos,24,7531,,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
