Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Geovane,br BRA,"FW,MF",22.0,2.8,72,105,68.6,1391,427,30,38,78.9,26,36,72.2,13,21,61.9,0,0.2,0.4,-0.2,3,10,6,1,13,Matches
Carlos Alberto,br BRA,"FW,MF",18.0,2.3,22,26,84.6,287,17,15,17,88.2,7,8,87.5,0,0,,0,0.1,0.1,-0.1,1,1,0,0,2,Matches
Gustavinho,br BRA,"FW,MF",19.0,1.3,51,66,77.3,672,189,32,38,84.2,13,13,100.0,2,4,50.0,0,0.0,0.1,0.0,0,6,3,0,12,Matches
Sabino,br BRA,MF,21.0,1.6,55,67,82.1,988,238,22,26,84.6,29,33,87.9,4,8,50.0,0,0.0,0.0,0.0,1,10,1,0,10,Matches
Yan Sasse,br BRA,MF,23.0,0.7,24,27,88.9,275,85,20,22,90.9,2,2,100.0,1,2,50.0,0,0.1,0.1,-0.1,1,3,2,0,6,Matches
Isaque,br BRA,FW,23.0,0.4,17,20,85.0,210,59,12,12,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Orlando Berrío,co COL,FW,29.0,0.3,6,8,75.0,94,23,1,1,100.0,5,6,83.3,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Kawê,br BRA,MF,18.0,0.1,4,5,80.0,46,0,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Léo Passos,br BRA,MF,21.0,0.0,1,1,100.0,17,13,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,29.2,38.0,12255,16199,75.7,219341,87810,5479,6349,86.3,4964,6061,81.9,1408,2699,52.2,27,38.6,30.7,-11.6,438,1115,283,88,1507,
Opponent Total,,,26.7,38.0,14006,18068,77.5,257979,97135,5959,6832,87.2,6052,7161,84.5,1643,3035,54.1,27,32.8,28.3,-5.8,349,1161,243,74,1407,
