Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Ricardo Silva,br BRA,DF,29.0,11,8,743.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Martín Benítez,ar ARG,MF,27.0,15,7,754.0,8.4,1.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,1.7,0.9,1.9,2.8,21.0,71.0,48.0,0.12,0.36,0.48,0.12,0.48,0.21,0.22,0.43,0.11,0.34,Matches
Gustavinho,br BRA,MF,20.0,10,6,391.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,18.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
João Paulo,br BRA,DF,35.0,6,4,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,8.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Paulinho Bóia,br BRA,"FW,MF",23.0,4,4,286.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,12.0,3.0,22.0,0.0,0.31,0.31,0.0,0.31,0.13,0.23,0.36,0.13,0.36,Matches
Gonzalo Mastriani,uy URU,FW,28.0,11,3,468.0,5.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.6,1.9,5.0,13.0,22.0,0.19,0.19,0.38,0.19,0.38,0.26,0.11,0.37,0.26,0.37,Matches
Leandro Emmanuel Martínez,ar ARG,MF,27.0,4,3,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,1.6,5.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.37,0.19,0.56,0.37,0.56,Matches
Wellington Paulista,br BRA,FW,37.0,19,2,517.0,5.7,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.8,1.0,0.1,1.1,4.0,22.0,23.0,0.35,0.0,0.35,0.17,0.17,0.31,0.02,0.33,0.17,0.19,Matches
Juan Pablo Ramírez,co COL,"MF,FW",24.0,16,2,402.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.4,1.4,7.0,26.0,26.0,0.22,0.22,0.45,0.22,0.45,0.21,0.09,0.3,0.21,0.3,Matches
Zé Ricardo,br BRA,MF,25.0,9,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches
Rodriguinho,br BRA,MF,18.0,4,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.2,4.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches
Arthur,br BRA,"MF,DF",18.0,7,1,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,5.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Airton Moraes,br BRA,GK,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Alberto,br BRA,"FW,MF",19.0,6,0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.41,0.06,0.47,0.41,0.47,Matches
Gustavo Marques,br BRA,DF,20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kawê,br BRA,"MF,FW",19.0,2,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Flávio,br BRA,MF,21.0,2,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Juninho,br BRA,MF,35.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Robson,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.8,38,418,3420.0,38.0,40.0,29.0,69.0,35.0,5.0,7.0,86.0,5.0,45.6,40.8,33.3,74.0,697.0,1634.0,1611.0,1.05,0.76,1.82,0.92,1.68,1.2,0.88,2.07,1.07,1.95,
Opponent Total,,,27.3,38,418,3420.0,38.0,39.0,29.0,68.0,37.0,2.0,5.0,70.0,3.0,49.7,45.7,36.6,82.3,775.0,1646.0,1629.0,1.03,0.76,1.79,0.97,1.74,1.31,0.96,2.27,1.2,2.17,
