Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Fabrício,br BRA,"FW,MF",23.0,22,1207.0,55.0,35.3,13.4,14,73.0,1.0,8,24.0,2,1.45,13.0,9.0,4.0,0.3,0.3,19.8,13.4,6.5,0.48,0.36,Matches
Mauro Zárate,ar ARG,"FW,MF",33.0,16,1070.0,67.0,31.3,11.9,14,72.0,1.0,2,28.0,0,1.88,13.0,9.0,4.0,0.34,0.34,15.2,14.5,0.7,0.06,-0.27,Matches
Anderson Jesus,br BRA,DF,25.0,22,1248.0,57.0,36.5,13.9,13,90.0,13.0,9,9.0,16,1.55,15.0,16.0,-1.0,-0.07,-0.28,21.7,18.7,3.0,0.22,-0.04,Matches
Rodolfo,br BRA,"FW,MF",28.0,31,1337.0,43.0,39.1,14.9,12,71.0,0.0,19,25.0,3,1.48,14.0,14.0,0.0,0.0,-0.17,22.5,17.7,4.8,0.32,0.13,Matches
Ribamar,br BRA,"FW,MF",23.0,20,1022.0,51.0,29.9,11.4,11,68.0,3.0,9,31.0,10,1.3,16.0,13.0,3.0,0.26,0.23,17.9,14.8,3.0,0.27,0.03,Matches
João Paulo,br BRA,DF,34.0,17,944.0,56.0,27.6,10.5,9,84.0,4.0,8,23.0,13,1.47,12.0,13.0,-1.0,-0.1,-0.28,16.0,13.1,2.9,0.28,0.05,Matches
Zé Ricardo,br BRA,MF,24.0,16,743.0,46.0,21.7,8.3,8,81.0,3.0,8,12.0,14,1.81,9.0,13.0,-4.0,-0.48,-0.75,11.5,11.5,-0.1,-0.01,-0.32,Matches
Eduardo,br BRA,DF,34.0,10,739.0,74.0,21.6,8.2,8,84.0,7.0,2,32.0,2,0.8,9.0,13.0,-4.0,-0.49,-0.76,11.0,12.7,-1.7,-0.21,-0.58,Matches
Alan Ruschel,br BRA,DF,31.0,21,737.0,35.0,21.5,8.2,7,73.0,2.0,14,16.0,13,1.24,9.0,11.0,-2.0,-0.24,-0.45,14.1,11.4,2.7,0.33,0.12,Matches
Diego,br BRA,DF,24.0,9,501.0,56.0,14.6,5.6,6,73.0,1.0,3,21.0,19,0.67,2.0,7.0,-5.0,-0.9,-1.18,4.9,6.6,-1.7,-0.31,-0.64,Matches
Ramon,br BRA,"MF,DF",23.0,10,490.0,49.0,14.3,5.4,5,76.0,2.0,5,22.0,4,1.1,4.0,6.0,-2.0,-0.37,-0.55,7.4,6.7,0.7,0.12,-0.14,Matches
Marcelo Toscano,br BRA,"MF,FW",35.0,20,389.0,19.0,11.4,4.3,4,64.0,0.0,16,8.0,13,1.3,5.0,7.0,-2.0,-0.46,-0.64,6.2,5.2,1.0,0.23,-0.02,Matches
Bruno Nazário,br BRA,"MF,FW",25.0,11,372.0,34.0,10.9,4.1,3,69.0,0.0,8,21.0,9,0.64,1.0,6.0,-5.0,-1.21,-1.48,4.6,6.3,-1.7,-0.42,-0.75,Matches
Jori,br BRA,GK,24.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,27,0.67,2.0,3.0,-1.0,-0.33,-0.48,4.8,3.0,1.8,0.6,0.39,Matches
Chrigor Moraes,br BRA,"FW,MF",20.0,5,257.0,51.0,7.5,2.9,3,70.0,0.0,2,24.0,5,1.4,2.0,1.0,1.0,0.35,0.26,3.8,3.0,0.8,0.28,0.04,Matches
Zé Vitor,br BRA,DF,19.0,3,201.0,67.0,5.9,2.2,3,67.0,1.0,0,,1,0.33,1.0,3.0,-2.0,-0.9,-1.06,2.3,2.4,-0.1,-0.03,-0.29,Matches
Geovane,br BRA,"FW,MF",22.0,10,251.0,25.0,7.3,2.8,2,56.0,0.0,8,17.0,15,1.0,3.0,7.0,-4.0,-1.43,-1.66,5.1,4.1,0.9,0.34,0.1,Matches
Carlos Alberto,br BRA,"FW,MF",18.0,8,211.0,26.0,6.2,2.3,2,68.0,1.0,6,13.0,8,0.63,1.0,5.0,-4.0,-1.71,-1.93,2.3,5.1,-2.8,-1.17,-1.51,Matches
Gustavinho,br BRA,"FW,MF",19.0,5,114.0,23.0,3.3,1.3,1,45.0,0.0,4,17.0,4,0.2,0.0,3.0,-3.0,-2.37,-2.56,1.5,1.8,-0.2,-0.19,-0.45,Matches
Sabino,br BRA,MF,21.0,5,142.0,28.0,4.2,1.6,0,,0.0,5,28.0,7,1.0,1.0,4.0,-3.0,-1.9,-2.09,3.3,3.1,0.2,0.1,-0.15,Matches
Yan Sasse,br BRA,MF,23.0,5,61.0,12.0,1.8,0.7,0,,0.0,5,12.0,14,0.4,0.0,1.0,-1.0,-1.48,-1.61,0.6,1.9,-1.3,-1.92,-2.21,Matches
Isaque,br BRA,FW,23.0,3,36.0,12.0,1.1,0.4,0,,0.0,3,12.0,6,0.67,2.0,3.0,-1.0,-2.5,-2.63,1.6,1.1,0.5,1.15,0.92,Matches
Orlando Berrío,co COL,FW,29.0,2,29.0,15.0,0.8,0.3,0,,0.0,2,15.0,0,3.0,0.0,0.0,0.0,0.0,-0.11,0.6,0.3,0.4,1.2,0.97,Matches
Kawê,br BRA,MF,18.0,1,5.0,5.0,0.1,0.1,0,,0.0,1,5.0,1,1.0,0.0,0.0,0.0,0.0,-0.11,0.6,0.0,0.6,11.28,11.05,Matches
Léo Passos,br BRA,MF,21.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.1,0.0,-4.44,-4.68,Matches
Luiz Fernando,br BRA,FW,21.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Leonardo,br BRA,GK,21.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Lucas Luan,br BRA,DF,21.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Airton Moraes,br BRA,GK,26.0,0,,,,,0,,,0,,9,,,,,,,,,,,,Matches
Robson,br BRA,GK,20.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Squad Total,,,29.2,38,3420.0,90.0,100.0,38.0,418,82.0,237.0,182,19.0,262,1.39,41.0,37.0,4.0,0.11,,56.1,46.8,9.3,0.24,,
Opponent Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,82.0,246.0,171,21.0,257,1.24,37.0,41.0,-4.0,-0.11,,46.8,56.1,-9.3,-0.24,,
