Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Gilberto,br BRA,FW,25.0,12,11,885.0,9.8,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Leandrão,br BRA,FW,31.0,11,10,795.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Diguinho,br BRA,MF,31.0,13,10,752.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jordi Almeida,br BRA,GK,21.0,10,9,793.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jhon Cley,br BRA,MF,20.0,14,9,771.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.12,0.0,0.12,0.12,0.12,Matches
Dagoberto,br BRA,"FW,MF",31.0,9,9,581.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Charles,br BRA,GK,20.0,9,8,781.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Germán Herrera,ar ARG,FW,31.0,13,7,683.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas,br BRA,MF,26.0,13,6,516.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
Rafael Vaz,br BRA,DF,26.0,9,4,448.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Emanuel Biancucchi,ar ARG,MF,26.0,7,4,346.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches
Jomar,br BRA,DF,22.0,4,3,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aislan,br BRA,"DF,MF",27.0,4,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Ferreira,br BRA,DF,20.0,3,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Patrick,br BRA,MF,22.0,2,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thalles,br BRA,FW,19.0,14,1,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jackson Caucaia,br BRA,MF,28.0,3,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcinho,br BRA,MF,30.0,3,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago Moreira Silva,br BRA,FW,20.0,4,0,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Éder Luís,br BRA,"FW,MF",29.0,5,0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bernardo,br BRA,MF,24.0,3,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateus Vital,br BRA,"FW,MF",16.0,1,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Seymour,cl CHI,MF,27.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Romarinho,br BRA,FW,21.0,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renato Kayser,br BRA,"FW,MF",18.0,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Carlos,br BRA,DF,33.0,0,0,,,,,,,,,,,,,,,,Matches
Gabriel Félix,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Henrique,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Índio,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Jéferson,br BRA,MF,30.0,0,0,,,,,,,,,,,,,,,,Matches
Nei,br BRA,DF,29.0,0,0,,,,,,,,,,,,,,,,Matches
Jonatas Paulista,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Douglas da Silva,br BRA,DF,30.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Teles,br BRA,DF,28.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.4,38,419,3420.0,38.0,28.0,15.0,43.0,22.0,6.0,7.0,121.0,14.0,0.74,0.39,1.13,0.58,0.97,
Opponent Total,,,26.2,38,418,3420.0,38.0,53.0,36.0,89.0,48.0,5.0,7.0,99.0,7.0,1.39,0.95,2.34,1.26,2.21,
