Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-10-04,11:00,Série A,Matchweek 29,Sun,Away,D,1,1,Avaí,52,14582,,4-1-2-1-2◆,4-2-3-1,Luis Teixeira Rocha,Match Report,
2015-10-15,19:30,Série A,Matchweek 30,Thu,Home,D,1,1,Chapecoense,59,25983,,4-1-2-1-2◆,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-10-18,16:00,Série A,Matchweek 31,Sun,Away,D,2,2,São Paulo,55,18349,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-10-25,17:00,Série A,Matchweek 32,Sun,Home,D,0,0,Grêmio,54,20207,,4-3-2-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-11-01,18:00,Série A,Matchweek 33,Sun,Home,L,0,1,Fluminense,54,11957,,4-4-1-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-11-08,17:00,Série A,Matchweek 34,Sun,Away,W,2,0,Palmeiras,46,28800,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-11-19,22:00,Série A,Matchweek 35,Thu,Home,D,1,1,Corinthians,45,19225,,4-1-2-1-2◆,4-1-4-1,Anderson Daronco,Match Report,
2015-11-22,17:00,Série A,Matchweek 36,Sun,Away,W,2,1,Joinville,51,7026,,4-2-3-1,4-3-1-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-11-29,18:00,Série A,Matchweek 37,Sun,Home,W,1,0,Santos,48,11618,,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,D,0,0,Coritiba,49,10323,,4-1-2-1-2◆,4-2-3-1,Anderson Daronco,Match Report,
