Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Charles,br BRA,GK,20.0,9,781.0,87.0,22.8,8.7,8,90.0,8.0,1,60.0,10,0.67,4.0,16.0,-12.0,-1.38,-0.91,Matches
Germán Herrera,ar ARG,FW,31.0,13,683.0,53.0,20.0,7.6,7,74.0,1.0,6,27.0,5,1.0,3.0,15.0,-12.0,-1.58,-1.12,Matches
Lucas,br BRA,MF,26.0,13,516.0,40.0,15.1,5.7,6,68.0,3.0,7,16.0,18,1.08,2.0,9.0,-7.0,-1.22,-0.63,Matches
Rafael Vaz,br BRA,DF,26.0,9,448.0,50.0,13.1,5.0,4,91.0,4.0,5,17.0,9,2.56,8.0,4.0,4.0,0.8,1.71,Matches
Emanuel Biancucchi,ar ARG,MF,26.0,7,346.0,49.0,10.1,3.8,4,72.0,2.0,3,19.0,11,0.86,3.0,6.0,-3.0,-0.78,-0.11,Matches
Jomar,br BRA,DF,22.0,4,288.0,72.0,8.4,3.2,3,90.0,3.0,1,17.0,17,1.0,0.0,2.0,-2.0,-0.62,0.06,Matches
Aislan,br BRA,"DF,MF",27.0,4,233.0,58.0,6.8,2.6,3,75.0,2.0,1,7.0,8,1.5,2.0,5.0,-3.0,-1.16,-0.51,Matches
Bruno Ferreira,br BRA,DF,20.0,3,225.0,75.0,6.6,2.5,2,90.0,2.0,1,45.0,14,0.33,2.0,7.0,-5.0,-2.0,-1.41,Matches
Jean Patrick,br BRA,MF,22.0,2,149.0,75.0,4.4,1.7,2,75.0,1.0,0,,17,0.0,0.0,3.0,-3.0,-1.81,-1.18,Matches
Thalles,br BRA,FW,19.0,14,404.0,29.0,11.8,4.5,1,101.0,1.0,13,23.0,11,0.64,3.0,8.0,-5.0,-1.11,-0.49,Matches
Jackson Caucaia,br BRA,MF,28.0,3,167.0,56.0,4.9,1.9,1,57.0,0.0,2,55.0,3,0.0,0.0,4.0,-4.0,-2.16,-1.55,Matches
Marcinho,br BRA,MF,30.0,3,97.0,32.0,2.8,1.1,1,63.0,0.0,2,17.0,2,0.67,0.0,1.0,-1.0,-0.93,-0.25,Matches
Yago Moreira Silva,br BRA,FW,20.0,4,145.0,36.0,4.2,1.6,0,,0.0,4,36.0,2,0.4,2.0,6.0,-4.0,-2.48,-1.88,Matches
Éder Luís,br BRA,"FW,MF",29.0,5,115.0,23.0,3.4,1.3,0,,0.0,5,22.0,3,0.8,1.0,4.0,-3.0,-2.35,-1.72,Matches
Bernardo,br BRA,MF,24.0,3,74.0,25.0,2.2,0.8,0,,0.0,3,24.0,1,0.67,0.0,0.0,0.0,0.0,0.7,Matches
Mateus Vital,br BRA,"FW,MF",16.0,1,61.0,61.0,1.8,0.7,0,,0.0,1,60.0,5,1.0,0.0,0.0,0.0,0.0,0.7,Matches
Felipe Seymour,cl CHI,MF,27.0,1,34.0,34.0,1.0,0.4,0,,0.0,1,33.0,3,0.0,1.0,0.0,1.0,2.65,3.36,Matches
Romarinho,br BRA,FW,21.0,2,29.0,15.0,0.8,0.3,0,,0.0,2,14.0,8,0.5,1.0,2.0,-1.0,-3.1,-2.44,Matches
Renato Kayser,br BRA,"FW,MF",18.0,2,19.0,10.0,0.6,0.2,0,,0.0,2,9.0,2,1.0,1.0,0.0,1.0,4.74,5.45,Matches
João Carlos,br BRA,DF,33.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Gabriel Félix,br BRA,GK,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Henrique,br BRA,DF,20.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Índio,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Jéferson,br BRA,MF,30.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Nei,br BRA,DF,29.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Jonatas Paulista,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Douglas da Silva,br BRA,DF,30.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Bruno Teles,br BRA,DF,28.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,28.4,38,3420.0,90.0,100.0,38.0,419,82.0,,113,26.0,264,1.08,28.0,54.0,-26.0,-0.68,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,82.0,,112,25.0,284,1.63,54.0,28.0,26.0,0.68,,
