Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-10-04,20:30,Série A,Matchweek 13,Sun,Away,L,1,4,Atlético Mineiro,0.3,3.0,40,,Leandro Castán,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2020-10-07,19:15,Série A,Matchweek 14,Wed,Away,L,0,3,Bahia,0.3,1.8,53,,Leandro Castán,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2020-10-10,17:00,Série A,Matchweek 15,Sat,Home,L,1,2,Flamengo,1.3,0.6,38,,Leandro Castán,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2020-10-18,18:15,Série A,Matchweek 17,Sun,Away,L,0,2,Internacional,0.4,2.0,48,,Leandro Castán,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2020-10-21,21:30,Série A,Matchweek 18,Wed,Home,L,1,2,Corinthians,2.0,2.1,63,,Leandro Castán,4-2-3-1,4-1-4-1,Caio Max Augusto Vieira,Match Report,
2020-10-28,21:30,Sudamericana,Second stage,Wed,Home,W,1,0,ve Caracas,,,66,,Leandro Castán,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,Leg 1 of 2
2020-11-01,20:30,Série A,Matchweek 19,Sun,Away,D,1,1,Goiás,0.4,2.2,54,,Fernando Miguel,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2020-11-04,20:30,Sudamericana,Second stage,Wed,Away,D,0,0,ve Caracas,,,50,,Leandro Castán,5-4-1,4-2-3-1,John J. Ospina,Match Report,Leg 2 of 2; Vasco da Gama won
2020-11-08,16:00,Série A,Matchweek 20,Sun,Home,L,0,1,Palmeiras,0.4,1.5,45,,Leandro Castán,3-4-3,4-2-3-1,Anderson Daronco,Match Report,
2020-11-14,16:30,Série A,Matchweek 21,Sat,Away,W,2,0,Sport Recife,1.6,0.7,37,,Fernando Miguel,3-4-3,4-2-3-1,Heber Roberto Lopes,Match Report,
2020-11-19,19:00,Série A,Matchweek 16,Thu,Home,D,0,0,Fortaleza,1.1,1.0,48,,Fernando Miguel,3-4-3,4-4-2,Jean Pierre Goncalves Lima,Match Report,
2020-11-22,16:00,Série A,Matchweek 22,Sun,Away,D,1,1,São Paulo,1.0,1.0,30,,Yago Pikachu,3-4-3,4-4-2,Braulio da Silva Machado,Match Report,
2020-11-26,21:30,Sudamericana,Round of 16,Thu,Away,D,1,1,ar Defensa y Just,,,34,,Leandro Castán,3-4-3,4-1-4-1,Andrés Matonte,Match Report,Leg 1 of 2
2020-11-30,18:00,Série A,Matchweek 23,Mon,Home,L,1,4,Ceará,1.3,3.0,68,,Leandro Castán,3-4-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2020-12-03,21:30,Sudamericana,Round of 16,Thu,Home,L,0,1,ar Defensa y Just,,,46,,Leandro Castán,3-4-3,4-1-4-1,Andrés Cunha,Match Report,Leg 2 of 2; Defensa y Just won
2020-12-06,16:00,Série A,Matchweek 24,Sun,Away,L,0,4,Grêmio,0.2,3.2,41,,Leandro Castán,3-4-3,4-2-3-1,Raphael Claus,Match Report,
2020-12-13,20:30,Série A,Matchweek 25,Sun,Home,D,1,1,Fluminense,1.6,1.0,45,,Leandro Castán,4-2-3-1,4-4-2,Rodolpho Toski Marques,Match Report,
2020-12-20,16:00,Série A,Matchweek 26,Sun,Home,W,1,0,Santos,0.9,1.5,36,,Leandro Castán,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2020-12-27,18:15,Série A,Matchweek 27,Sun,Away,L,0,3,Ath Paranaense,1.2,2.0,45,,Fernando Miguel,4-2-3-1,4-4-2,Jean Pierre Goncalves Lima,Match Report,
2021-01-07,21:00,Série A,Matchweek 28,Thu,Away,D,0,0,Atl Goianiense,0.9,1.1,56,,Fernando Miguel,4-1-4-1,4-2-3-1,Savio Pereira,Match Report,
2021-01-10,20:30,Série A,Matchweek 29,Sun,Home,W,3,0,Botafogo (RJ),3.4,1.1,50,,Leandro Castán,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2021-01-16,21:00,Série A,Matchweek 30,Sat,Home,L,0,1,Coritiba,1.0,0.5,53,,Leandro Castán,4-1-4-1,4-3-3,Flavio Rodrigues De Souza,Match Report,
2021-01-20,21:30,Série A,Matchweek 31,Wed,Away,L,1,4,RB Bragantino,0.8,1.3,47,,Leandro Castán,4-1-4-1,4-3-3,Leandro Pedro Vuaden,Match Report,
2021-01-23,21:00,Série A,Matchweek 32,Sat,Home,W,3,2,Atlético Mineiro,1.5,2.2,26,,Leandro Castán,4-2-3-1,3-1-4-2,Vinicius Gonçalves Dias Araujo,Match Report,
2021-01-26,20:00,Série A,Matchweek 1,Tue,Away,D,1,1,Palmeiras,0.6,1.9,46,,Germán Cano,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2021-01-31,16:00,Série A,Matchweek 33,Sun,Home,D,0,0,Bahia,0.8,0.5,49,,Leandro Castán,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2021-02-04,21:00,Série A,Matchweek 34,Thu,Away,L,0,2,Flamengo,0.8,1.7,40,,Germán Cano,4-1-4-1,4-4-2,Raphael Claus,Match Report,
2021-02-10,19:15,Série A,Matchweek 35,Wed,Away,L,0,3,Fortaleza,0.5,1.7,56,,Leandro Castán,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-02-14,16:00,Série A,Matchweek 36,Sun,Home,L,0,2,Internacional,1.1,0.9,64,,Leandro Castán,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2021-02-21,16:00,Série A,Matchweek 37,Sun,Away,D,0,0,Corinthians,0.3,0.8,34,,Leandro Castán,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,3,2,Goiás,2.4,1.6,49,,Leandro Castán,4-1-4-1,4-4-2,Leandro Pedro Vuaden,Match Report,
