Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Marlon Gomes,br BRA,"MF,FW",19.0,12.7,720,24,150,370,222,30,720,51,22,43.1,22,43.1,425,2622,1286,39,25,9,30,16,440,51,Matches
Alex Teixeira,br BRA,"FW,MF",33.0,12.6,428,5,47,211,179,45,428,43,20,46.5,20,46.5,286,1969,956,27,24,10,24,9,322,59,Matches
Paulo Henrique,br BRA,DF,26.0,9.5,594,32,162,256,186,11,594,29,18,62.1,6,20.7,298,1737,968,22,17,6,14,8,299,38,Matches
Pedro Raul,br BRA,FW,26.0,9.3,281,15,27,139,118,46,281,12,9,75.0,3,25.0,136,574,149,5,4,1,26,15,197,40,Matches
Dimitri Payet,fr FRA,"MF,FW",35.0,8.9,513,7,48,234,237,21,513,21,14,66.7,5,23.8,313,1627,796,28,22,7,18,9,372,57,Matches
Figueiredo,br BRA,"FW,MF",21.0,7.3,359,9,55,140,172,31,359,42,21,50.0,19,45.2,216,1306,500,15,16,2,16,13,254,64,Matches
Luca Orellano,ar ARG,"FW,MF",22.0,6.9,373,3,42,153,194,15,373,47,23,48.9,20,42.6,250,1969,919,24,25,3,17,18,260,47,Matches
Manuel Capasso,ar ARG,DF,26.0,6.2,399,58,208,190,4,3,399,1,1,100.0,0,0.0,257,1121,640,1,2,1,2,1,279,1,Matches
Andrey Santos,br BRA,MF,18.0,4.7,197,10,59,104,35,9,197,4,1,25.0,2,50.0,89,430,189,4,1,0,6,1,106,12,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",27.0,4.0,177,4,26,77,78,15,177,12,6,50.0,6,50.0,113,537,199,4,1,1,11,2,113,32,Matches
Matías Galarza,py PAR,MF,20.0,4.5,192,10,42,97,56,4,192,10,7,70.0,2,20.0,93,507,259,4,6,0,8,0,102,19,Matches
Rossi,br BRA,"MF,FW",29.0,4.4,219,1,24,83,113,9,219,7,2,28.6,3,42.9,118,484,201,8,5,3,13,3,151,48,Matches
Miranda,br BRA,DF,23.0,4.3,268,28,99,150,21,7,268,1,1,100.0,0,0.0,181,794,484,2,4,1,2,1,180,3,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,135,10,52,77,6,1,135,0,0,,0,,68,335,146,1,0,0,2,2,76,0,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,155,0,9,66,81,19,155,5,3,60.0,2,40.0,91,362,112,3,3,0,12,7,115,20,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,252,3,21,99,140,10,252,38,21,55.3,14,36.8,167,998,367,12,7,1,13,7,173,56,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,268,4,56,168,46,3,268,4,2,50.0,0,0.0,185,801,266,0,4,0,0,4,185,6,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,118,3,7,48,64,20,118,11,5,45.5,6,54.5,79,381,193,5,7,3,5,4,92,18,Matches
Cauan Barros,br BRA,MF,18.0,2.6,118,7,27,72,19,7,118,0,0,,0,,56,246,109,0,1,0,1,4,70,4,Matches
Zé Vitor,br BRA,DF,20.0,1.2,74,17,38,30,6,1,74,0,0,,0,,48,247,92,0,0,0,0,0,56,2,Matches
Gabriel Carabajal,ar ARG,MF,31.0,1.4,119,0,11,60,49,3,119,6,6,100.0,0,0.0,71,349,159,3,1,1,1,0,81,11,Matches
Eguinaldo,br BRA,"FW,MF",18.0,0.7,22,1,1,11,11,1,22,2,1,50.0,1,50.0,8,69,13,1,2,1,1,1,15,2,Matches
Rwan,br BRA,"MF,FW",21.0,0.4,14,0,0,7,7,1,14,0,0,,0,,11,27,6,0,1,0,3,1,13,2,Matches
Gabriel Dias,br BRA,DF,28.0,0.1,5,2,4,0,1,0,5,0,0,,0,,2,2,0,0,0,0,0,0,1,0,Matches
Paulo Victor,br BRA,DF,21.0,0.1,2,0,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.2,38.0,21555,2262,6853,9976,5010,722,21551,792,393,49.6,331,41.8,12357,68437,35587,664,513,119,541,284,13606,1345,
Opponent Total,,,27.4,38.0,22569,2152,6251,10734,5824,755,22565,773,404,52.3,277,35.8,13174,70649,37598,663,531,139,592,332,14571,1619,
