Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Maxime Dominguez,ch SUI,"FW,MF",27.0,2.7,102,116,87.9,1290,306,72,77,93.5,23,26,88.5,2,2,100.0,0,0.1,0.1,-0.1,3,8,2,2,5,Matches
Alex Teixeira,br BRA,"FW,MF",34.0,2.6,88,98,89.8,1069,216,65,70,92.9,20,22,90.9,2,2,100.0,1,0.2,0.2,0.8,2,8,2,0,8,Matches
Robert Rojas,py PAR,DF,27.0,2.0,64,79,81.0,1296,508,18,20,90.0,37,45,82.2,9,12,75.0,0,0.0,0.0,0.0,0,0,1,0,4,Matches
Gary Medel,cl CHI,DF,36.0,1.2,67,75,89.3,1300,426,19,19,100.0,41,43,95.3,7,13,53.8,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Clayton,br BRA,FW,25.0,1.6,21,29,72.4,335,19,11,14,78.6,5,6,83.3,3,4,75.0,0,0.0,0.1,0.0,0,0,1,0,2,Matches
Gabriel Souza,br BRA,FW,19.0,1.0,18,25,72.0,289,19,7,10,70.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Max Alegria,br BRA,"FW,DF",20.0,0.9,19,24,79.2,322,30,11,16,68.8,6,6,100.0,2,2,100.0,0,0.1,0.0,-0.1,3,1,0,0,2,Matches
Josef de Souza,br BRA,MF,34.0,0.8,50,61,82.0,738,91,30,31,96.8,16,19,84.2,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Erick Marcus,br BRA,"FW,MF",19.0,1.9,47,64,73.4,747,234,25,30,83.3,16,20,80.0,3,6,50.0,0,0.3,0.2,-0.3,6,7,2,0,9,Matches
Lyncon,br BRA,DF,18.0,0.5,5,14,35.7,117,69,2,4,50.0,2,4,50.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",28.0,0.5,5,12,41.7,67,0,2,3,66.7,2,6,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Paulinho,br BRA,MF,27.0,0.3,17,19,89.5,212,71,12,12,100.0,4,5,80.0,0,0,,0,0.0,0.1,0.0,1,1,1,0,3,Matches
Bruno Lopes,br BRA,FW,16.0,0.1,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.5,38.0,13749,17265,79.6,249439,90265,6044,6838,88.4,5733,6669,86.0,1626,2786,58.4,32,27.0,30.2,5.0,330,1168,255,98,1330,
Opponent Total,,,27.7,38.0,14735,18132,81.3,257832,93476,6528,7334,89.0,6386,7352,86.9,1390,2438,57.0,46,39.6,35.8,6.4,434,1368,310,94,1654,
