Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Erick,br BRA,"FW,MF",24.0,24,1051.0,44.0,30.7,11.7,10,62.0,1,14,31.0,8,0.83,11.0,10.0,1.0,0.09,0.39,14.3,14.2,0.1,0.01,0.17,Matches
Fernando Sobral,br BRA,MF,27.0,23,1005.0,44.0,29.4,11.2,10,71.0,4,13,23.0,9,1.3,9.0,10.0,-1.0,-0.09,0.13,12.5,15.4,-2.9,-0.26,-0.21,Matches
Rodrigo Lindoso,br BRA,MF,32.0,13,862.0,66.0,25.2,9.6,10,79.0,5,3,23.0,0,1.15,8.0,11.0,-3.0,-0.31,-0.17,10.7,13.3,-2.6,-0.27,-0.22,Matches
Jô,br BRA,FW,34.0,11,783.0,71.0,22.9,8.7,9,77.0,3,2,45.0,1,0.45,4.0,8.0,-4.0,-0.46,-0.36,9.4,9.1,0.3,0.03,0.18,Matches
Guilherme Carvalho,br BRA,MF,22.0,13,682.0,52.0,19.9,7.6,8,72.0,2,5,21.0,5,0.62,7.0,8.0,-1.0,-0.13,0.07,9.3,8.9,0.4,0.05,0.2,Matches
Zé Roberto,br BRA,FW,28.0,21,738.0,35.0,21.6,8.2,6,64.0,0,15,24.0,11,0.91,11.0,10.0,1.0,0.12,0.39,11.2,11.6,-0.3,-0.04,0.08,Matches
Lucas Ribeiro,br BRA,"DF,MF",23.0,9,503.0,56.0,14.7,5.6,6,71.0,3,3,26.0,13,0.89,4.0,8.0,-4.0,-0.72,-0.62,4.8,7.6,-2.8,-0.5,-0.46,Matches
Geovane,br BRA,MF,22.0,17,552.0,32.0,16.1,6.1,5,69.0,0,12,17.0,17,1.11,9.0,16.0,-7.0,-1.14,-1.14,6.3,12.5,-6.2,-1.01,-1.08,Matches
Matheus Peixoto,br BRA,FW,26.0,13,471.0,36.0,13.8,5.2,5,56.0,0,8,24.0,5,1.31,3.0,3.0,0.0,0.0,0.21,5.1,6.1,-1.0,-0.2,-0.11,Matches
Iury de Castilho,br BRA,FW,26.0,13,521.0,40.0,15.2,5.8,4,82.0,1,9,22.0,17,1.21,7.0,7.0,0.0,0.0,0.22,5.5,6.7,-1.1,-0.19,-0.1,Matches
David Loiola,br BRA,DF,19.0,5,399.0,80.0,11.7,4.4,4,90.0,4,1,39.0,9,0.8,4.0,6.0,-2.0,-0.45,-0.3,5.1,7.2,-2.1,-0.47,-0.41,Matches
Marcos Victor,br BRA,DF,20.0,6,357.0,60.0,10.4,4.0,4,70.0,1,2,39.0,23,1.33,4.0,5.0,-1.0,-0.25,-0.08,3.1,3.1,0.0,0.0,0.12,Matches
Jhon Vasquez,co COL,"FW,MF",26.0,13,414.0,32.0,12.1,4.6,3,65.0,0,10,22.0,3,0.62,3.0,5.0,-2.0,-0.43,-0.29,5.4,6.8,-1.4,-0.31,-0.23,Matches
Diego,br BRA,"MF,DF",33.0,7,207.0,30.0,6.1,2.3,2,52.0,0,5,21.0,4,0.14,3.0,1.0,2.0,0.87,1.12,2.7,2.7,0.0,-0.01,0.1,Matches
Vinícius Machado,br BRA,GK,21.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,9,1.0,1.0,1.0,0.0,0.0,0.19,2.0,2.5,-0.5,-0.27,-0.18,Matches
Marcos Ytalo,br BRA,DF,25.0,2,161.0,81.0,4.7,1.8,1,90.0,1,1,71.0,7,1.5,4.0,3.0,1.0,0.56,0.78,4.0,1.8,2.2,1.22,1.39,Matches
Richard,br BRA,GK,30.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,25,1.33,5.0,4.0,1.0,1.0,1.22,2.3,0.7,1.6,1.58,1.73,Matches
Léo Rafael,br BRA,"FW,MF",20.0,2,87.0,44.0,2.5,1.0,1,79.0,0,1,8.0,7,1.5,3.0,1.0,2.0,2.07,2.31,1.3,0.7,0.6,0.57,0.7,Matches
Wescley,br BRA,MF,30.0,2,68.0,34.0,2.0,0.8,1,45.0,0,1,23.0,7,0.5,1.0,2.0,-1.0,-1.32,-1.16,0.4,1.4,-0.9,-1.25,-1.17,Matches
Kelvyn,br BRA,"FW,DF",22.0,2,56.0,28.0,1.6,0.6,0,,0,2,28.0,17,0.5,0.0,0.0,0.0,0.0,0.19,0.3,0.6,-0.3,-0.42,-0.32,Matches
Dentinho,br BRA,FW,33.0,5,51.0,10.0,1.5,0.6,0,,0,5,10.0,5,1.4,1.0,0.0,1.0,1.76,1.98,1.1,0.4,0.7,1.2,1.33,Matches
Caio Rafael,br BRA,FW,17.0,1,33.0,33.0,1.0,0.4,0,,0,1,33.0,0,3.0,2.0,0.0,2.0,5.45,5.69,1.3,0.3,1.1,2.89,3.03,Matches
Daniel Henrique,br BRA,FW,17.0,1,24.0,24.0,0.7,0.3,0,,0,1,24.0,0,3.0,2.0,0.0,2.0,7.5,7.74,1.2,0.1,1.1,4.2,4.34,Matches
João Victor,br BRA,MF,17.0,3,16.0,5.0,0.5,0.2,0,,0,3,5.0,5,0.67,0.0,0.0,0.0,0.0,0.19,0.2,0.8,-0.6,-3.0,-2.91,Matches
David,br BRA,MF,17.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,5,3.0,1.0,0.0,1.0,8.18,8.39,1.1,0.0,1.1,9.07,9.21,Matches
Wendell,br BRA,MF,19.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,0,3.0,1.0,0.0,1.0,8.18,8.39,1.1,0.0,1.1,9.07,9.21,Matches
Jael Ferreira,br BRA,FW,33.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Guthierres,br BRA,MF,20.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Pedro Igor,br BRA,FW,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
André Luiz,br BRA,GK,21.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,29.0,38,3420.0,90.0,100.0,38.0,418,80.0,235,177,23.0,267,0.97,34.0,41.0,-7.0,-0.18,,43.9,48.0,-4.0,-0.11,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,80.0,234,179,22.0,255,1.61,41.0,34.0,7.0,0.18,,48.0,43.9,4.0,0.11,,
