Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Erick,br BRA,"FW,MF",24.0,11.7,5,0,0,13,36,6,62,5,5,0,0,0,58,6,8,42.9,Matches
Fernando Sobral,br BRA,MF,27.0,11.2,2,0,0,14,15,0,9,4,22,0,0,0,62,15,11,57.7,Matches
Rodrigo Lindoso,br BRA,MF,32.0,9.6,6,0,0,12,13,0,4,7,7,0,0,0,50,18,10,64.3,Matches
Jô,br BRA,FW,34.0,8.7,1,1,0,14,10,8,2,2,1,0,0,0,15,39,22,63.9,Matches
Guilherme Carvalho,br BRA,MF,22.0,7.6,2,0,0,12,11,1,26,8,10,0,0,0,40,4,12,25.0,Matches
Zé Roberto,br BRA,FW,28.0,8.2,3,1,0,24,25,3,5,7,2,1,0,0,19,34,33,50.7,Matches
Lucas Ribeiro,br BRA,"DF,MF",23.0,5.6,2,0,0,7,5,0,0,9,0,0,0,0,30,8,9,47.1,Matches
Geovane,br BRA,MF,22.0,6.1,4,0,0,19,13,0,6,5,4,0,0,0,35,5,7,41.7,Matches
Matheus Peixoto,br BRA,FW,26.0,5.2,0,0,0,7,10,4,1,2,3,0,0,0,9,19,33,36.5,Matches
Iury de Castilho,br BRA,FW,26.0,5.8,3,0,0,11,24,6,13,1,3,1,0,0,37,6,10,37.5,Matches
David Loiola,br BRA,DF,19.0,4.4,2,0,0,4,6,0,2,4,2,0,0,0,19,6,6,50.0,Matches
Marcos Victor,br BRA,DF,20.0,4.0,2,0,0,3,4,0,0,8,4,0,0,0,26,3,6,33.3,Matches
Jhon Vasquez,co COL,"FW,MF",26.0,4.6,2,0,0,9,11,4,18,1,5,0,0,0,14,7,9,43.8,Matches
Diego,br BRA,"MF,DF",33.0,2.3,1,0,0,4,6,0,8,7,0,0,0,0,11,4,0,100.0,Matches
Vinícius Machado,br BRA,GK,21.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Marcos Ytalo,br BRA,DF,25.0,1.8,0,0,0,5,4,0,5,2,3,0,0,0,4,3,2,60.0,Matches
Richard,br BRA,GK,30.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Léo Rafael,br BRA,"FW,MF",20.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0.0,Matches
Wescley,br BRA,MF,30.0,0.8,0,0,0,1,1,0,3,0,2,0,0,0,4,0,1,0.0,Matches
Kelvyn,br BRA,"FW,DF",22.0,0.6,0,0,0,2,0,0,2,0,1,0,0,0,3,0,0,,Matches
Dentinho,br BRA,FW,33.0,0.6,0,0,0,5,0,1,2,0,1,0,0,0,4,1,2,33.3,Matches
Caio Rafael,br BRA,FW,17.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Daniel Henrique,br BRA,FW,17.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
João Victor,br BRA,MF,17.0,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches
David,br BRA,MF,17.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Wendell,br BRA,MF,19.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,,Matches
Squad Total,,,29.0,38.0,126,10,3,561,576,68,806,361,306,6,7,0,1768,672,528,56.0,
Opponent Total,,,27.1,38.0,119,6,3,606,537,54,739,309,350,6,7,2,1779,528,672,44.0,
