Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Luiz Otávio,br BRA,DF,33.0,20.2,674,806,83.6,12600,5155,244,274,89.1,374,421,88.8,50,83,60.2,0,0.4,0.6,-0.4,6,24,1,0,44,Matches
Gabriel Lacerda,br BRA,DF,22.0,21.0,669,842,79.5,13638,4995,208,241,86.3,361,406,88.9,90,166,54.2,0,0.0,0.1,0.0,1,44,1,1,42,Matches
Victor Luis,br BRA,DF,28.0,15.7,762,940,81.1,12851,4779,382,398,96.0,299,359,83.3,70,138,50.7,0,1.2,1.6,-1.2,16,68,16,7,79,Matches
Michel,br BRA,DF,31.0,11.8,450,573,78.5,6724,2951,253,283,89.4,167,214,78.0,17,41,41.5,1,0.4,0.4,0.6,3,40,5,3,50,Matches
Cléber,br BRA,FW,25.0,10.9,182,261,69.7,2360,350,119,155,76.8,53,72,73.6,3,7,42.9,0,1.2,1.0,-1.2,16,12,6,0,21,Matches
Erick,br BRA,"FW,MF",24.0,11.7,301,436,69.0,5625,1974,132,167,79.0,120,168,71.4,42,73,57.5,0,2.0,1.8,-2.0,38,28,27,8,72,Matches
Fernando Sobral,br BRA,MF,27.0,11.2,453,560,80.9,7866,2184,200,232,86.2,189,216,87.5,48,82,58.5,0,0.5,0.6,-0.5,8,50,8,1,72,Matches
Rodrigo Lindoso,br BRA,MF,32.0,9.6,429,499,86.0,8064,2482,174,191,91.1,184,209,88.0,59,77,76.6,1,1.1,0.3,-0.1,10,49,0,0,53,Matches
Jô,br BRA,FW,34.0,8.7,130,185,70.3,1565,251,82,112,73.2,34,43,79.1,4,7,57.1,0,1.0,0.9,-1.0,12,9,4,0,13,Matches
Guilherme Carvalho,br BRA,MF,22.0,7.6,244,322,75.8,3903,940,129,155,83.2,85,107,79.4,21,43,48.8,0,0.3,0.3,-0.3,6,22,2,1,25,Matches
Zé Roberto,br BRA,FW,28.0,8.2,137,185,74.1,1794,423,91,110,82.7,27,40,67.5,7,12,58.3,1,1.8,0.9,-0.8,11,10,3,0,20,Matches
Lucas Ribeiro,br BRA,"DF,MF",23.0,5.6,248,270,91.9,5653,1818,59,63,93.7,131,138,94.9,56,63,88.9,0,0.0,0.1,0.0,1,17,2,0,23,Matches
Geovane,br BRA,MF,22.0,6.1,219,277,79.1,3553,986,115,130,88.5,80,99,80.8,20,30,66.7,0,0.2,0.2,-0.2,3,27,4,0,35,Matches
Matheus Peixoto,br BRA,FW,26.0,5.2,63,100,63.0,846,143,36,51,70.6,20,33,60.6,3,4,75.0,1,0.7,0.1,0.3,7,6,1,1,6,Matches
Iury de Castilho,br BRA,FW,26.0,5.8,101,136,74.3,1401,388,62,75,82.7,29,36,80.6,4,8,50.0,1,0.8,0.3,0.2,5,8,10,3,18,Matches
David Loiola,br BRA,DF,19.0,4.4,126,151,83.4,2373,865,38,43,88.4,75,81,92.6,12,22,54.5,0,0.0,0.0,0.0,0,4,0,0,4,Matches
Marcos Victor,br BRA,DF,20.0,4.0,173,190,91.1,3211,1040,69,73,94.5,85,93,91.4,18,21,85.7,0,0.1,0.1,-0.1,2,10,0,0,7,Matches
Jhon Vasquez,co COL,"FW,MF",26.0,4.6,83,132,62.9,1218,375,49,67,73.1,28,38,73.7,3,9,33.3,0,0.7,0.8,-0.7,2,3,5,2,12,Matches
Diego,br BRA,"MF,DF",33.0,2.3,47,84,56.0,690,196,30,38,78.9,14,30,46.7,2,9,22.2,0,0.0,0.1,0.0,1,8,0,0,9,Matches
Vinícius Machado,br BRA,GK,21.0,2.0,28,36,77.8,632,461,6,6,100.0,14,14,100.0,6,14,42.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marcos Ytalo,br BRA,DF,25.0,1.8,45,58,77.6,704,308,27,32,84.4,14,17,82.4,4,5,80.0,0,0.1,0.1,-0.1,3,2,2,1,6,Matches
Richard,br BRA,GK,30.0,1.0,20,23,87.0,486,289,3,3,100.0,13,13,100.0,4,7,57.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Léo Rafael,br BRA,"FW,MF",20.0,1.0,47,55,85.5,718,92,26,29,89.7,16,18,88.9,3,4,75.0,0,0.2,0.2,-0.2,3,1,0,0,1,Matches
Wescley,br BRA,MF,30.0,0.8,20,23,87.0,371,100,8,9,88.9,10,11,90.9,2,2,100.0,0,0.0,0.0,0.0,1,3,0,0,8,Matches
Kelvyn,br BRA,"FW,DF",22.0,0.6,33,39,84.6,509,116,19,19,100.0,11,15,73.3,2,2,100.0,0,0.0,0.0,0.0,0,4,1,0,3,Matches
Dentinho,br BRA,FW,33.0,0.6,20,23,87.0,260,45,13,14,92.9,6,6,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Caio Rafael,br BRA,FW,17.0,0.4,10,12,83.3,202,55,1,2,50.0,6,6,100.0,2,2,100.0,0,0.2,0.0,-0.2,1,0,0,0,0,Matches
Daniel Henrique,br BRA,FW,17.0,0.3,3,3,100.0,45,2,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
João Victor,br BRA,MF,17.0,0.2,10,13,76.9,142,59,8,9,88.9,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
David,br BRA,MF,17.0,0.1,1,1,100.0,10,2,1,1,100.0,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Wendell,br BRA,MF,19.0,0.1,2,3,66.7,27,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,29.0,38.0,13081,16744,78.1,236709,89567,5885,6731,87.4,5281,6269,84.2,1578,2804,56.3,12,29.8,29.0,-17.8,396,1118,279,101,1472,
Opponent Total,,,27.1,38.0,12873,16476,78.1,232895,85863,5694,6512,87.4,5335,6329,84.3,1479,2703,54.7,29,32.9,31.7,-3.9,391,1037,271,73,1325,
