Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Erick,br BRA,"FW,MF",23.0,16,697.0,44.0,20.4,7.7,6,79.0,3.0,10,23.0,1,1.06,6.0,5.0,1.0,0.13,0.13,8.6,8.9,-0.3,-0.04,0.02,Matches
William Oliveira,br BRA,MF,28.0,14,519.0,37.0,15.2,5.8,5,72.0,1.0,9,18.0,12,1.71,8.0,7.0,1.0,0.17,0.17,6.5,8.7,-2.1,-0.37,-0.37,Matches
Willian Klaus,br BRA,DF,27.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,9,0.25,2.0,5.0,-3.0,-0.75,-0.87,6.7,5.4,1.3,0.31,0.41,Matches
Vinícius Machado,br BRA,GK,20.0,4,315.0,79.0,9.2,3.5,3,90.0,3.0,1,45.0,10,1.75,5.0,5.0,0.0,0.0,-0.03,4.6,4.5,0.1,0.04,0.1,Matches
Willian,br BRA,MF,27.0,5,281.0,56.0,8.2,3.1,3,87.0,2.0,2,10.0,11,1.4,4.0,5.0,-1.0,-0.32,-0.38,3.7,3.6,0.1,0.02,0.08,Matches
Geovane,br BRA,MF,21.0,3,196.0,65.0,5.7,2.2,3,65.0,0.0,0,,22,1.33,1.0,2.0,-1.0,-0.46,-0.52,3.3,3.1,0.3,0.13,0.2,Matches
Yony González,co COL,FW,26.0,14,406.0,29.0,11.9,4.5,2,90.0,2.0,12,19.0,6,1.43,8.0,6.0,2.0,0.44,0.47,8.1,7.9,0.2,0.05,0.11,Matches
Pedrinho,br BRA,MF,23.0,10,252.0,25.0,7.4,2.8,2,68.0,0.0,8,15.0,12,1.2,5.0,5.0,0.0,0.0,-0.03,4.3,4.1,0.1,0.05,0.11,Matches
Airton,br BRA,FW,21.0,7,154.0,22.0,4.5,1.7,2,52.0,0.0,5,10.0,17,0.57,0.0,2.0,-2.0,-1.17,-1.25,1.5,2.8,-1.3,-0.74,-0.72,Matches
Gabriel Santos,br BRA,"FW,MF",21.0,5,133.0,27.0,3.9,1.5,1,84.0,0.0,4,12.0,11,1.4,3.0,3.0,0.0,0.0,-0.03,2.5,2.6,-0.1,-0.06,0.0,Matches
Felipe Vizeu,br BRA,FW,23.0,1,64.0,64.0,1.9,0.7,1,64.0,0.0,0,,0,0.0,1.0,2.0,-1.0,-1.41,-1.46,0.9,1.7,-0.8,-1.17,-1.14,Matches
Charles Rigon Matos,br BRA,MF,24.0,6,116.0,19.0,3.4,1.3,0,,0.0,6,19.0,1,1.33,2.0,1.0,1.0,0.78,0.78,2.5,1.4,1.1,0.85,0.93,Matches
Jordan,br BRA,DF,21.0,2,41.0,21.0,1.2,0.5,0,,0.0,2,21.0,5,0.5,0.0,0.0,0.0,0.0,-0.03,0.5,0.9,-0.5,-1.02,-0.98,Matches
Wendson,br BRA,"MF,FW",23.0,6,32.0,5.0,0.9,0.4,0,,0.0,6,5.0,8,1.83,3.0,1.0,2.0,5.63,5.65,0.9,0.7,0.2,0.46,0.51,Matches
João Victor,br BRA,FW,16.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,15.0,1,3.0,1.0,0.0,1.0,6.0,6.0,0.2,0.1,0.1,0.42,0.47,Matches
Hélio Borges,br BRA,FW,20.0,2,11.0,6.0,0.3,0.1,0,,0.0,2,6.0,11,0.5,0.0,0.0,0.0,0.0,-0.03,0.7,0.2,0.4,3.6,3.67,Matches
Cristiano,br BRA,FW,21.0,1,7.0,7.0,0.2,0.1,0,,0.0,1,7.0,0,3.0,1.0,0.0,1.0,12.86,12.86,0.5,0.1,0.4,4.82,4.88,Matches
Alessandro,br BRA,DF,22.0,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
Davi,br BRA,GK,18.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Vítor Jacaré,br BRA,MF,21.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
André Luiz,br BRA,GK,20.0,0,,,,,0,,,0,,14,,,,,,,,,,,,Matches
Alan Uchôa,br BRA,DF,21.0,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,81.0,236.0,181,20.0,274,1.32,39.0,38.0,1.0,0.03,,47.9,49.9,-2.0,-0.05,,
Opponent Total,,,26.4,38,3420.0,90.0,100.0,38.0,418,81.0,247.0,170,21.0,255,1.24,38.0,39.0,-1.0,-0.03,,49.9,47.9,2.0,0.05,,
