Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Guilherme Carvalho,br BRA,MF,22.0,7.6,18,2.38,11,3,1,2,0,1,2,0.26,2,0,0,0,0,0,Matches
Zé Roberto,br BRA,FW,28.0,8.2,28,3.42,18,1,2,1,6,0,3,0.37,0,1,0,0,2,0,Matches
Lucas Ribeiro,br BRA,"DF,MF",23.0,5.6,4,0.71,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Geovane,br BRA,MF,22.0,6.1,15,2.44,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Peixoto,br BRA,FW,26.0,5.2,14,2.68,7,0,1,2,4,0,1,0.19,0,0,0,1,0,0,Matches
Iury de Castilho,br BRA,FW,26.0,5.8,18,3.11,11,0,1,3,3,0,2,0.35,1,0,0,0,1,0,Matches
David Loiola,br BRA,DF,19.0,4.4,1,0.23,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Victor,br BRA,DF,20.0,4.0,3,0.76,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jhon Vasquez,co COL,"FW,MF",26.0,4.6,6,1.31,5,0,0,0,1,0,1,0.22,0,0,0,0,1,0,Matches
Diego,br BRA,"MF,DF",33.0,2.3,4,1.75,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Vinícius Machado,br BRA,GK,21.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Ytalo,br BRA,DF,25.0,1.8,5,2.8,2,2,0,0,0,1,1,0.56,1,0,0,0,0,0,Matches
Richard,br BRA,GK,30.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Rafael,br BRA,"FW,MF",20.0,1.0,3,3.1,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wescley,br BRA,MF,30.0,0.8,2,2.65,2,0,0,0,0,0,1,1.32,1,0,0,0,0,0,Matches
Kelvyn,br BRA,"FW,DF",22.0,0.6,2,3.27,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dentinho,br BRA,FW,33.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caio Rafael,br BRA,FW,17.0,0.4,2,5.45,1,1,0,0,0,0,1,2.73,0,1,0,0,0,0,Matches
Daniel Henrique,br BRA,FW,17.0,0.3,1,3.75,0,0,0,1,0,0,1,3.75,0,0,0,1,0,0,Matches
João Victor,br BRA,MF,17.0,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
David,br BRA,MF,17.0,0.1,1,8.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wendell,br BRA,MF,19.0,0.1,2,16.36,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,29.0,38.0,932,24.53,671,95,41,57,62,6,48,1.26,28,3,1,8,8,0,
Opponent Total,,,27.1,38.0,925,24.34,656,96,46,50,63,14,67,1.76,39,6,4,8,10,0,
