Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Eduardo Brock,br BRA,DF,28.0,5.5,162,223,72.6,3550,1583,45,54,83.3,94,112,83.9,23,54,42.6,0,0.1,0.2,-0.1,2,26,2,0,17,Matches
William Oliveira,br BRA,MF,27.0,4.8,86,103,83.5,1461,249,35,40,87.5,39,44,88.6,7,12,58.3,0,0.1,0.0,-0.1,1,9,1,0,7,Matches
Ricardo Dias Acosta,br BRA,MF,34.0,4.5,197,267,73.8,4015,1220,63,69,91.3,100,119,84.0,29,63,46.0,0,0.2,0.3,-0.2,5,40,5,1,34,Matches
Felipe Vizeu,br BRA,"FW,MF",22.0,3.6,82,94,87.2,1046,149,50,54,92.6,19,22,86.4,5,6,83.3,0,0.2,0.2,-0.2,4,1,1,0,5,Matches
Felipe Silva,br BRA,"FW,MF",29.0,2.9,92,124,74.2,1551,493,49,61,80.3,31,38,81.6,10,17,58.8,1,1.1,0.8,-0.1,12,9,6,0,16,Matches
Wescley,br BRA,"MF,FW",28.0,4.3,137,181,75.7,2415,791,60,73,82.2,54,64,84.4,16,29,55.2,3,2.1,0.5,0.9,11,20,5,1,28,Matches
Kelvyn,br BRA,"DF,FW",20.0,3.8,142,178,79.8,2087,846,86,98,87.8,50,57,87.7,4,10,40.0,0,0.1,0.2,-0.1,2,8,1,0,12,Matches
Saulo Mineiro,br BRA,FW,22.0,5.7,78,109,71.6,1168,204,47,62,75.8,23,30,76.7,6,10,60.0,0,1.8,0.2,-1.8,4,7,3,2,7,Matches
Rick,br BRA,"FW,MF",20.0,2.1,41,67,61.2,585,81,30,38,78.9,8,14,57.1,2,6,33.3,0,0.1,0.1,-0.1,2,3,1,0,4,Matches
Marthã,br BRA,MF,22.0,0.6,19,23,82.6,337,101,10,12,83.3,9,10,90.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Vítor Jacaré,br BRA,FW,20.0,2.9,47,75,62.7,678,90,31,36,86.1,12,23,52.2,2,6,33.3,0,0.4,0.3,-0.4,5,0,3,0,8,Matches
Bergson da Silva,br BRA,FW,28.0,0.6,14,18,77.8,167,34,11,14,78.6,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,1,Matches
Alan Uchôa,br BRA,DF,20.0,0.1,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.9,38.0,11805,15342,76.9,219074,84145,5026,5824,86.3,4994,5972,83.6,1467,2709,54.2,37,36.4,28.3,0.6,338,1140,221,59,1344,
Opponent Total,,,26.1,38.0,16368,20075,81.5,300221,102742,6960,7788,89.4,7283,8343,87.3,1830,3070,59.6,30,33.7,32.4,-3.7,358,1361,285,90,1690,
