Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Fernando Sobral,br BRA,MF,27.0,11.2,27,22,17,7,3,16,36,44.4,20,20,5,15,4,31,14,0,Matches
Rodrigo Lindoso,br BRA,MF,32.0,9.6,13,7,3,8,2,6,17,35.3,11,14,6,8,7,20,15,0,Matches
Jô,br BRA,FW,34.0,8.7,2,1,1,1,0,0,0,,0,4,1,3,2,4,13,0,Matches
Guilherme Carvalho,br BRA,MF,22.0,7.6,20,10,11,7,2,6,22,27.3,16,6,3,3,8,28,13,0,Matches
Zé Roberto,br BRA,FW,28.0,8.2,4,2,0,4,0,2,3,66.7,1,9,2,7,7,11,5,0,Matches
Lucas Ribeiro,br BRA,"DF,MF",23.0,5.6,5,0,3,2,0,0,3,0.0,3,3,2,1,9,14,12,0,Matches
Geovane,br BRA,MF,22.0,6.1,11,4,1,8,2,5,11,45.5,6,11,4,7,5,16,4,0,Matches
Matheus Peixoto,br BRA,FW,26.0,5.2,6,3,1,4,1,2,6,33.3,4,4,2,2,2,8,4,0,Matches
Iury de Castilho,br BRA,FW,26.0,5.8,6,3,1,5,0,1,7,14.3,6,6,0,6,1,7,2,1,Matches
David Loiola,br BRA,DF,19.0,4.4,6,2,6,0,0,3,5,60.0,2,5,4,1,4,10,18,0,Matches
Marcos Victor,br BRA,DF,20.0,4.0,7,4,7,0,0,6,6,100.0,0,4,3,1,8,15,14,1,Matches
Jhon Vasquez,co COL,"FW,MF",26.0,4.6,7,5,2,5,0,5,10,50.0,5,4,0,4,1,8,3,0,Matches
Diego,br BRA,"MF,DF",33.0,2.3,1,0,1,0,0,0,2,0.0,2,0,0,0,7,8,3,0,Matches
Vinícius Machado,br BRA,GK,21.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Marcos Ytalo,br BRA,DF,25.0,1.8,4,3,2,2,0,0,2,0.0,2,1,0,1,2,6,2,0,Matches
Richard,br BRA,GK,30.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Léo Rafael,br BRA,"FW,MF",20.0,1.0,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,Matches
Wescley,br BRA,MF,30.0,0.8,3,2,2,1,0,1,2,50.0,1,0,0,0,0,3,0,0,Matches
Kelvyn,br BRA,"FW,DF",22.0,0.6,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
Dentinho,br BRA,FW,33.0,0.6,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,Matches
Caio Rafael,br BRA,FW,17.0,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Daniel Henrique,br BRA,FW,17.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
João Victor,br BRA,MF,17.0,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
David,br BRA,MF,17.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Wendell,br BRA,MF,19.0,0.1,1,1,0,0,1,0,0,,0,0,0,0,1,2,1,0,Matches
Squad Total,,,29.0,38.0,531,306,247,222,62,230,550,41.8,320,372,133,239,361,892,696,9,
Opponent Total,,,27.1,38.0,605,350,295,244,66,283,599,47.2,316,384,127,257,309,914,723,4,
