Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-12-12,21:00,Série A,Matchweek 25,Sat,Home,L,1,2,Atl Goianiense,0.8,1.8,40,,Luiz Otávio,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2020-12-20,20:30,Série A,Matchweek 26,Sun,Away,W,2,0,Fortaleza,1.2,0.5,40,,Luiz Otávio,4-2-3-1,4-4-2,Anderson Daronco,Match Report,
2020-12-27,18:15,Série A,Matchweek 27,Sun,Away,D,1,1,Santos,1.9,0.5,36,,Samuel Xavier,4-2-3-1,4-3-3,Rodolpho Toski Marques,Match Report,
2021-01-07,19:00,Série A,Matchweek 28,Thu,Home,L,0,2,Internacional,1.4,0.7,60,,Luiz Otávio,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-01-10,16:00,Série A,Matchweek 29,Sun,Away,W,2,0,Flamengo,0.4,2.6,26,,Luiz Otávio,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,
2021-01-17,20:30,Série A,Matchweek 30,Sun,Home,L,1,2,RB Bragantino,1.5,2.2,37,,Luiz Otávio,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,W,4,0,Goiás,2.0,0.5,42,,Luiz Otávio,4-2-3-1,3-1-4-2,Heber Roberto Lopes,Match Report,
2021-01-24,16:00,Série A,Matchweek 32,Sun,Home,W,2,1,Palmeiras,1.5,1.5,40,,Luiz Otávio,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-01-31,16:00,Série A,Matchweek 33,Sun,Home,L,0,2,Ath Paranaense,0.6,1.1,45,,Luiz Otávio,4-2-3-1,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,
2021-02-03,21:30,Série A,Matchweek 34,Wed,Away,L,1,2,Corinthians,0.8,2.0,64,,Luiz Otávio,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2021-02-10,21:00,Série A,Matchweek 35,Wed,Away,D,1,1,São Paulo,0.8,1.7,38,,Samuel Xavier,4-2-3-1,4-4-2,Savio Pereira,Match Report,
2021-02-15,18:00,Série A,Matchweek 36,Mon,Home,L,1,3,Fluminense,2.3,1.1,52,,Luiz Otávio,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2021-02-20,18:30,Série A,Matchweek 37,Sat,Away,W,2,0,Coritiba,1.3,0.7,37,,Richard,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,2,1,Botafogo (RJ),1.6,1.8,47,,Richard,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
