Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Hyuri,br BRA,FW,28.0,8.0,192,4,19,85,92,22,192,10,4,40.0,5,50.0,81,468,210,9,5,4,17,10,118,29,Matches
Everton Felipe,br BRA,"FW,MF",22.0,7.1,327,2,38,150,148,13,327,31,20,64.5,11,35.5,212,1428,766,23,18,5,16,13,242,40,Matches
Matheus Pereira,br BRA,MF,23.0,5.5,254,19,94,142,20,3,254,6,4,66.7,2,33.3,134,538,218,1,0,0,3,3,146,1,Matches
Renato Kayser,br BRA,FW,23.0,4.8,133,0,6,49,80,22,133,7,3,42.9,4,57.1,75,387,117,6,0,1,10,3,103,32,Matches
Jorginho,br BRA,MF,29.0,4.2,167,7,22,94,55,6,167,5,4,80.0,1,20.0,98,576,241,5,5,0,2,5,110,15,Matches
Danilo,br BRA,"FW,MF",20.0,5.4,160,3,29,54,81,11,160,13,9,69.2,4,30.8,92,555,229,9,8,3,18,8,102,42,Matches
Matheus Cotulio Bossa,br BRA,"FW,MF",26.0,5.5,253,1,17,89,151,19,253,13,8,61.5,5,38.5,141,806,360,14,10,4,12,5,167,55,Matches
Arnaldo,br BRA,"DF,FW",27.0,4.9,282,13,64,127,93,7,282,10,8,80.0,2,20.0,150,962,554,15,10,3,10,4,159,34,Matches
Roberson,br BRA,FW,30.0,2.7,97,3,6,46,46,13,97,6,3,50.0,3,50.0,50,189,89,2,1,1,4,5,70,18,Matches
Maurício Kozlinski,br BRA,GK,28.0,2.0,70,56,70,0,0,0,70,0,0,,0,,35,165,120,0,0,0,0,0,25,0,Matches
Gabriel Baralhas,br BRA,MF,21.0,1.7,130,3,29,88,15,0,130,0,0,,0,,75,322,118,1,0,0,1,1,87,3,Matches
Moacir,br BRA,DF,33.0,1.3,65,8,27,25,14,1,65,1,0,0.0,1,100.0,19,111,64,3,2,0,3,1,22,5,Matches
Júnior Brandão,br BRA,FW,25.0,1.9,67,6,11,25,32,9,67,3,0,0.0,3,100.0,33,234,135,5,4,2,12,3,41,7,Matches
Vitor Leque,br BRA,"FW,MF",19.0,1.2,41,1,10,13,21,5,41,2,1,50.0,1,50.0,17,122,52,2,1,0,5,2,20,7,Matches
Matheus Frizzo,br BRA,"MF,DF",21.0,0.9,73,3,6,51,16,1,73,5,3,60.0,2,40.0,54,294,155,3,1,0,1,3,60,5,Matches
Danilo,,FW,18.0,0.2,9,1,3,5,2,1,9,2,0,0.0,2,100.0,7,53,28,0,0,0,0,0,4,2,Matches
Francisco Rithely,br BRA,MF,29.0,0.2,22,2,5,12,5,0,22,0,0,,0,,9,25,14,0,0,0,1,0,11,0,Matches
Henry Vaca,bo BOL,MF,22.0,0.0,3,0,0,0,3,1,3,1,0,0.0,1,100.0,3,20,8,1,1,0,0,0,3,0,Matches
Squad Total,,,24.9,38.0,19665,2253,6438,8444,5044,610,19661,582,339,58.2,242,41.6,10527,61114,33605,668,416,106,491,296,11952,1412,
Opponent Total,,,26.5,38.0,21789,2133,6759,9818,5418,699,21781,518,304,58.7,214,41.3,12571,66876,35576,646,506,122,537,278,14147,1636,
