Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Arthur,br BRA,"MF,FW",22.0,8.0,209,291,71.8,3558,913,104,124,83.9,60,75,80.0,30,59,50.8,1,1.9,1.9,-0.9,15,20,8,4,29,Matches
Arthur Henrique,br BRA,"DF,MF",26.0,7.4,278,357,77.9,4239,1441,158,175,90.3,101,123,82.1,14,37,37.8,1,0.2,0.4,0.8,4,22,6,0,25,Matches
Brian Montenegro,py PAR,"FW,MF",27.0,7.5,114,158,72.2,1465,209,73,91,80.2,33,43,76.7,2,5,40.0,0,0.3,0.1,-0.3,3,8,2,0,13,Matches
Nathan Silva,br BRA,DF,23.0,6.0,268,315,85.1,5580,1768,73,86,84.9,153,167,91.6,41,57,71.9,0,0.0,0.0,0.0,0,10,1,0,11,Matches
Pedrão,br BRA,DF,28.0,4.9,154,182,84.6,3578,1381,39,41,95.1,81,87,93.1,33,49,67.3,0,0.1,0.1,-0.1,2,15,0,0,15,Matches
Matheus Barbosa,br BRA,"MF,FW",26.0,4.3,155,186,83.3,2742,834,61,68,89.7,79,90,87.8,14,22,63.6,1,0.4,0.9,0.6,6,16,4,0,26,Matches
Lucas Melão Lucão,br BRA,FW,20.0,6.8,72,112,64.3,906,164,50,61,82.0,13,25,52.0,2,2,100.0,1,0.4,0.1,0.6,5,8,0,0,5,Matches
Rickson,br BRA,"FW,MF",22.0,3.9,95,116,81.9,1410,290,52,56,92.9,32,38,84.2,5,10,50.0,0,0.2,0.1,-0.2,4,7,2,1,13,Matches
André Lima,br BRA,MF,20.0,1.5,60,70,85.7,1251,425,22,26,84.6,28,29,96.6,10,14,71.4,0,0.1,0.0,-0.1,1,13,0,0,11,Matches
Maurício Kozlinski,br BRA,GK,29.0,1.0,21,28,75.0,659,487,1,1,100.0,6,6,100.0,9,16,56.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jefferson,br BRA,"DF,MF",24.0,1.0,48,67,71.6,896,289,22,24,91.7,20,28,71.4,6,12,50.0,0,0.1,0.0,-0.1,2,4,2,1,8,Matches
Jonas,br BRA,"FW,MF",21.0,3.4,101,131,77.1,1627,299,49,57,86.0,48,58,82.8,3,6,50.0,0,0.1,0.2,-0.1,2,3,1,0,11,Matches
Luan Polli,br BRA,GK,27.0,0.6,16,22,72.7,448,316,2,2,100.0,7,7,100.0,7,13,53.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Pablo Dyego,br BRA,"MF,FW",26.0,0.4,14,14,100.0,167,26,8,8,100.0,6,6,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Werley,br BRA,"DF,FW",32.0,0.1,4,5,80.0,64,16,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,13678,17320,79.0,256254,90374,5436,6219,87.4,6341,7337,86.4,1623,2937,55.3,20,26.5,26.0,-6.5,306,1222,192,51,1401,
Opponent Total,,,26.8,38.0,14192,17862,79.5,261700,92833,6143,6924,88.7,5881,6948,84.6,1786,2995,59.6,27,35.4,36.3,-8.4,404,1406,336,112,1670,
