Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Luan Polli,br BRA,GK,28.0,2.0,50,61,82.0,1297,750,7,7,100.0,30,30,100.0,13,24,54.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Rhaldney,br BRA,"MF,FW",23.0,2.0,70,91,76.9,1383,473,24,34,70.6,35,41,85.4,10,11,90.9,0,0.0,0.0,0.0,1,7,0,0,16,Matches
Camutanga,br BRA,DF,28.0,0.8,50,54,92.6,1094,398,6,7,85.7,34,37,91.9,10,10,100.0,0,0.0,0.0,0.0,0,4,0,0,3,Matches
Kelvin,br BRA,"MF,FW",24.0,3.4,134,175,76.6,1821,348,83,91,91.2,39,48,81.3,4,18,22.2,0,0.4,0.5,-0.4,8,7,7,0,19,Matches
Lucas Lima,br BRA,"DF,MF",21.0,1.4,69,86,80.2,1090,345,37,42,88.1,31,37,83.8,1,3,33.3,0,0.0,0.1,0.0,1,3,1,0,8,Matches
Rickson,br BRA,"MF,FW",23.0,0.8,26,35,74.3,394,97,13,15,86.7,11,14,78.6,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Leandro Barcia,uy URU,FW,29.0,0.3,2,4,50.0,17,13,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Gabriel Noga,br BRA,MF,20.0,0.0,4,6,66.7,104,72,1,1,100.0,2,4,50.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,0,Matches
Squad Total,,,26.9,38.0,14186,17709,80.1,275279,97571,5505,6310,87.2,6485,7506,86.4,1935,3051,63.4,25,32.0,35.0,-7.0,393,1207,310,90,1531,
Opponent Total,,,27.6,38.0,13804,17358,79.5,259868,91697,5782,6516,88.7,6038,7031,85.9,1740,3039,57.3,35,37.0,42.1,-2.0,441,1266,331,109,1546,
