Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Ricardinho,br BRA,FW,20.0,2.6,79,0,1,38,40,14,79,1,0,0.0,1,100.0,41,169,47,2,3,1,13,0,57,22,Matches
Peglow,br BRA,"FW,MF",20.0,2.6,161,5,20,55,89,10,161,17,9,52.9,8,47.1,89,529,247,9,10,2,8,5,108,25,Matches
Diego,br BRA,GK,23.0,2.0,70,58,69,1,0,0,70,0,0,,0,,43,232,193,0,0,0,0,0,26,0,Matches
Luan Polli,br BRA,GK,28.0,2.0,67,61,67,0,0,0,67,0,0,,0,,32,156,127,0,0,0,0,0,20,0,Matches
Rhaldney,br BRA,"MF,FW",23.0,2.0,115,10,26,63,26,1,115,2,2,100.0,0,0.0,61,349,129,0,2,1,4,1,68,4,Matches
Camutanga,br BRA,DF,28.0,0.8,64,7,32,31,2,1,64,1,1,100.0,0,0.0,44,287,174,0,0,0,1,0,42,0,Matches
Kelvin,br BRA,"MF,FW",24.0,3.4,228,4,17,74,140,16,228,18,8,44.4,8,44.4,150,1237,619,24,17,7,9,7,166,38,Matches
Lucas Lima,br BRA,"DF,MF",21.0,1.4,97,2,16,33,49,6,97,4,3,75.0,1,25.0,54,251,141,2,5,0,4,5,65,17,Matches
Rickson,br BRA,"MF,FW",23.0,0.8,48,2,10,20,18,5,48,0,0,,0,,18,92,44,2,1,1,2,1,27,1,Matches
Leandro Barcia,uy URU,FW,29.0,0.3,11,2,6,4,1,0,11,0,0,,0,,4,18,1,0,0,0,1,1,2,1,Matches
Gabriel Noga,br BRA,MF,20.0,0.0,6,0,4,2,0,0,6,0,0,,0,,3,15,7,0,0,0,0,0,6,0,Matches
Squad Total,,,26.9,38.0,21794,2513,7247,9462,5297,770,21791,605,301,49.8,272,45.0,12464,70761,36892,705,524,143,507,241,14007,1509,
Opponent Total,,,27.6,38.0,21372,2197,6237,9553,5836,872,21369,615,327,53.2,250,40.7,12382,68949,36814,716,526,149,527,284,13674,1535,
