Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Jefferson Nem,br BRA,MF,20.0,4,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Everton Heleno,br BRA,MF,26.0,3,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Abuda,br BRA,MF,28.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro,br BRA,FW,20.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bonfim,br BRA,DF,25.0,0,0,,,,,,,,,,,,,,,,Matches
Guilherme Borges,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Luiz Felipe,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Frigeri,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches
João Pedro,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Pereira,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
João Victor,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
João Vitor,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.5,38,418,3420.0,38.0,38.0,24.0,62.0,33.0,5.0,7.0,87.0,3.0,1.0,0.63,1.63,0.87,1.5,
Opponent Total,,,26.7,38,418,3420.0,38.0,55.0,40.0,95.0,53.0,2.0,4.0,79.0,1.0,1.45,1.05,2.5,1.39,2.45,
