Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Philipe Sampaio,br BRA,DF,29.0,1.0,82,7,50,29,3,1,82,0,0,,0,,55,327,144,0,0,0,1,1,65,0,Matches
Gabriel Barros,br BRA,"FW,MF",22.0,0.9,30,0,4,18,9,0,30,3,3,100.0,0,0.0,18,121,30,0,0,0,3,1,19,4,Matches
Luiz Gustavo,br BRA,"DF,MF",20.0,0.8,55,4,22,31,2,0,55,2,0,0.0,2,100.0,31,168,93,1,0,0,1,1,32,0,Matches
Dé Marcão,br BRA,DF,22.0,0.8,35,5,17,15,3,1,35,0,0,,0,,12,76,39,0,1,0,0,0,14,0,Matches
Max,br BRA,"FW,MF",21.0,2.9,135,2,11,57,72,16,135,14,6,42.9,8,57.1,82,687,361,13,11,5,10,3,95,32,Matches
Danielzinho,br BRA,"MF,FW",28.0,1.1,117,2,10,64,44,2,117,1,1,100.0,0,0.0,75,384,218,4,4,0,1,0,95,9,Matches
Jorginho,br BRA,"MF,FW",33.0,0.8,35,2,8,10,17,3,35,1,1,100.0,0,0.0,21,113,43,2,1,1,3,1,25,4,Matches
Rafael Haller,uy URU,DF,23.0,0.6,39,2,15,11,13,1,39,0,0,,0,,12,27,14,0,0,0,3,1,14,2,Matches
Mateo Zuleta,co COL,"FW,MF",21.0,0.5,45,0,3,19,24,3,45,1,1,100.0,0,0.0,26,175,60,3,1,2,3,3,31,13,Matches
Jean Carlos Alves Ferreira,br BRA,"FW,MF",18.0,0.4,32,1,6,11,16,2,32,5,3,60.0,2,40.0,17,134,42,1,0,1,0,1,17,9,Matches
Gustavo Campanharo,br BRA,MF,31.0,0.3,44,1,10,23,11,2,44,0,0,,0,,26,162,45,1,0,0,3,1,31,0,Matches
Eli,br BRA,FW,19.0,0.2,11,0,1,2,8,1,11,2,1,50.0,1,50.0,8,41,30,1,1,0,0,1,8,2,Matches
Randerson,br BRA,MF,19.0,0.2,16,0,2,11,3,0,16,1,1,100.0,0,0.0,9,27,7,0,0,0,1,0,13,1,Matches
Pedro Paranhos,br BRA,"FW,MF",17.0,0.1,8,0,1,4,3,0,8,0,0,,0,,7,19,9,0,0,0,0,0,6,2,Matches
Squad Total,,,26.5,38.0,20353,2145,6253,8869,5459,737,20348,632,270,42.7,317,50.2,10822,57685,29439,598,488,116,560,295,12489,1416,
Opponent Total,,,27.6,38.0,22202,2291,6891,10218,5323,729,22193,593,313,52.8,240,40.5,12232,66524,35674,652,479,138,529,343,14412,1452,
