Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Max,br BRA,"FW,MF",21.0,2.9,15,5.11,7,0,1,2,5,0,2,0.68,0,0,0,1,1,0,Matches
Danielzinho,br BRA,"MF,FW",28.0,1.1,8,6.99,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jorginho,br BRA,"MF,FW",33.0,0.8,6,7.4,2,0,0,0,3,1,2,2.47,1,0,0,0,1,0,Matches
Rafael Haller,uy URU,DF,23.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mateo Zuleta,co COL,"FW,MF",21.0,0.5,3,5.51,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Jean Carlos Alves Ferreira,br BRA,"FW,MF",18.0,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Campanharo,br BRA,MF,31.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Eli,br BRA,FW,19.0,0.2,1,6.43,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Randerson,br BRA,MF,19.0,0.2,1,6.43,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Paranhos,br BRA,"FW,MF",17.0,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,946,24.89,657,104,46,64,59,16,44,1.16,28,3,2,7,4,0,
Opponent Total,,,27.6,38.0,898,23.63,666,66,55,52,45,14,102,2.68,69,7,9,8,9,0,
