Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2024-10-03,19:00,Série A,Matchweek 29,Thu,Away,L,0,2,Criciúma,0.4,1.3,54,12343,Gabriel Baralhas,4-3-3,4-2-3-1,João Vitor Gobi,Match Report,
2024-10-18,19:00,Série A,Matchweek 30,Fri,Home,D,0,0,Cuiabá,1.2,0.4,60,3622,Gabriel Baralhas,4-3-3,3-4-3,Braulio Machado,Match Report,
2024-10-26,16:30,Série A,Matchweek 31,Sat,Away,L,1,3,Grêmio,1.5,2.0,52,36959,Gabriel Baralhas,4-2-3-1,4-4-1-1,Edina Alves,Match Report,
2024-11-06,21:00,Série A,Matchweek 32,Wed,Home,W,1,0,Atlético Mineiro,1.0,0.7,38,3791,Gabriel Baralhas,4-2-3-1,3-4-3,Jonathan Benkenstein Pinheiro,Match Report,
2024-11-09,19:00,Série A,Matchweek 33,Sat,Home,D,0,0,RB Bragantino,0.4,1.6,41,2419,Gabriel Baralhas,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2024-11-20,16:30,Série A,Matchweek 34,Wed,Away,L,0,2,Ath Paranaense,1.2,2.0,63,42177,Gabriel Baralhas,4-2-3-1,4-2-3-1,Alex Gomes Stefano,Match Report,
2024-11-23,19:30,Série A,Matchweek 35,Sat,Home,L,0,1,Palmeiras,0.2,1.1,55,11216,Gabriel Baralhas,4-2-3-1,4-2-3-1,Jonathan Benkenstein Pinheiro,Match Report,
2024-11-30,21:30,Série A,Matchweek 36,Sat,Away,D,2,2,Vasco da Gama,1.2,1.6,39,18270,Gabriel Baralhas,4-2-3-1,4-2-3-1,Lucas Paulo Torezin,Match Report,
2024-12-04,21:30,Série A,Matchweek 37,Wed,Home,W,3,1,Fortaleza,2.1,1.5,55,3157,Gabriel Baralhas,4-2-3-1,4-2-3-1,Lucas Casagrande,Match Report,
2024-12-08,16:00,Série A,Matchweek 38,Sun,Away,L,0,2,Bahia,0.8,2.8,53,48476,Ronaldo,4-1-4-1,4-2-3-1,Gustavo Ervino Bauermann,Match Report,
